No.,Time,Source,Source port,Destination,Protocol,Destination port,Length,Info,Date time
27,46.095615,192.168.0.11,716,10.0.0.252,TCP,2909,495,Info_32,2025-05-06 18:12:18
28,56.17486,192.168.0.35,292,10.0.0.26,ICMP,2985,546,Info_104,2025-05-06 18:12:19
29,58.753895,192.168.0.247,809,10.0.0.10,ICMP,2682,667,Info_619,2025-05-06 18:12:20
30,47.0568,192.168.0.22,369,10.0.0.222,UDP,2854,497,Info_620,2025-05-06 18:12:21
31,59.8548,192.168.0.200,495,10.0.0.162,TCP,2649,659,Info_763,2025-05-06 18:12:22
32,47.541965,192.168.0.142,422,10.0.0.189,ICMP,3356,487,Info_906,2025-05-06 18:12:23
33,65.41967,192.168.0.87,246,10.0.0.173,UDP,3326,613,Info_392,2025-05-06 18:12:24
34,49.601227,192.168.0.72,1652,10.0.0.202,UDP,3780,422,Info_562,2025-05-06 18:12:25
35,67.27942,192.168.0.191,2414,10.0.0.33,UDP,3638,452,Info_6,2025-05-06 18:12:26
36,62.397705,192.168.0.144,3418,10.0.0.178,ICMP,3427,406,Info_704,2025-05-06 18:12:27
37,56.79618,192.168.0.33,4570,10.0.0.1,UDP,3409,368,Info_170,2025-05-06 18:12:28
38,54.401894,192.168.0.14,4970,10.0.0.220,TCP,3554,390,Info_984,2025-05-06 18:12:29
39,53.354954,192.168.0.227,5402,10.0.0.192,UDP,3625,413,Info_254,2025-05-06 18:12:30
40,52.083485,192.168.0.157,5817,10.0.0.156,TCP,3826,465,Info_540,2025-05-06 18:12:31
41,50.10944,192.168.0.112,6061,10.0.0.146,UDP,3967,508,Info_894,2025-05-06 18:12:32
42,48.770863,192.168.0.87,6241,10.0.0.151,TCP,4070,527,Info_968,2025-05-06 18:12:33
43,48.935616,192.168.0.75,6343,10.0.0.145,ICMP,4221,523,Info_836,2025-05-06 18:12:34
44,47.316284,192.168.0.71,6350,10.0.0.144,ICMP,4422,508,Info_210,2025-05-06 18:12:35
45,46.37095,192.168.0.83,6410,10.0.0.140,ICMP,4618,499,Info_6,2025-05-06 18:12:36
46,46.286522,192.168.0.94,6384,10.0.0.142,ICMP,4820,494,Info_390,2025-05-06 18:12:37
47,45.869667,192.168.0.105,6352,10.0.0.148,ICMP,4945,483,Info_656,2025-05-06 18:12:38
48,43.35712,192.168.0.122,6323,10.0.0.157,ICMP,4974,462,Info_200,2025-05-06 18:12:39
49,41.167778,192.168.0.108,6177,10.0.0.146,ICMP,5015,457,Info_874,2025-05-06 18:12:40
50,37.419968,192.168.0.108,6056,10.0.0.147,ICMP,4935,425,Info_192,2025-05-06 18:12:41
51,36.52932,192.168.0.63,5701,10.0.0.118,ICMP,4943,426,Info_654,2025-05-06 18:12:42
52,32.38887,192.168.0.87,5650,10.0.0.130,UDP,4796,388,Info_918,2025-05-06 18:12:43
53,33.08093,192.168.0.42,5334,10.0.0.98,UDP,4872,396,Info_754,2025-05-06 18:12:44
54,26.56762,192.168.0.103,5451,10.0.0.138,UDP,4636,341,Info_922,2025-05-06 18:12:45
55,28.34143,192.168.0.42,5101,10.0.0.102,UDP,4788,366,Info_930,2025-05-06 18:12:46
56,20.916908,192.168.0.120,5320,10.0.0.144,UDP,4481,311,Info_958,2025-05-06 18:12:47
57,27.021545,192.168.0.11,4877,10.0.0.81,UDP,4771,362,Info_858,2025-05-06 18:12:48
58,18.048147,192.168.0.125,5325,10.0.0.115,UDP,4386,302,Info_352,2025-05-06 18:12:49
59,28.2466,192.168.0.233,4709,10.0.0.46,UDP,4635,338,Info_312,2025-05-06 18:12:50
60,18.080894,192.168.0.121,5320,10.0.0.78,TCP,4276,292,Info_560,2025-05-06 18:12:51
61,26.970774,192.168.0.214,4651,10.0.0.19,TCP,4443,309,Info_864,2025-05-06 18:12:52
62,14.317839,192.168.0.100,5278,10.0.0.54,TCP,3985,274,Info_946,2025-05-06 18:12:53
63,24.534039,192.168.0.169,4572,10.0.0.243,ICMP,4201,294,Info_476,2025-05-06 18:12:54
64,10.010891,192.168.0.64,5193,10.0.0.22,ICMP,3640,253,Info_402,2025-05-06 18:12:55
65,24.706964,192.168.0.109,4439,10.0.0.198,ICMP,4014,281,Info_252,2025-05-06 18:12:56
66,5.204932,192.168.0.78,5264,10.0.0.12,ICMP,3275,220,Info_582,2025-05-06 18:12:57
67,25.261026,192.168.0.57,4325,10.0.0.157,UDP,3852,263,Info_524,2025-05-06 18:12:58
68,1.6542151,192.168.0.113,5380,10.0.0.15,UDP,2865,181,Info_902,2025-05-06 18:12:59
69,28.67536,192.168.0.220,4034,10.0.0.107,UDP,3803,252,Info_792,2025-05-06 18:13:00
70,5.704518,192.168.0.130,5469,10.0.0.9,UDP,2591,153,Info_386,2025-05-06 18:13:01
71,35.132736,192.168.0.117,3638,10.0.0.52,UDP,3810,229,Info_840,2025-05-06 18:13:02
72,9.8195505,192.168.0.168,5600,10.0.0.15,UDP,2314,118,Info_824,2025-05-06 18:13:03
73,37.169067,192.168.0.31,3386,10.0.0.247,UDP,3687,230,Info_6,2025-05-06 18:13:04
74,24.126204,192.168.0.225,5684,10.0.0.19,UDP,1594,61,Info_128,2025-05-06 18:13:05
75,35.77673,192.168.0.191,3147,10.0.0.193,UDP,3549,242,Info_372,2025-05-06 18:13:06
76,34.172386,192.168.0.12,5756,10.0.0.225,TCP,936,32,Info_914,2025-05-06 18:13:07
77,34.03433,192.168.0.134,2982,10.0.0.144,UDP,3414,235,Info_512,2025-05-06 18:13:08
78,37.42574,192.168.0.50,5889,10.0.0.203,TCP,668,14,Info_648,2025-05-06 18:13:09
79,32.10886,192.168.0.137,3054,10.0.0.122,UDP,3285,207,Info_228,2025-05-06 18:13:10
80,38.768394,192.168.0.61,5938,10.0.0.194,TCP,553,1,Info_778,2025-05-06 18:13:11
81,28.916973,192.168.0.140,3155,10.0.0.105,UDP,3123,179,Info_858,2025-05-06 18:13:12
82,38.48682,192.168.0.22,5933,10.0.0.161,TCP,558,9,Info_410,2025-05-06 18:13:13
83,27.122206,192.168.0.103,3040,10.0.0.76,UDP,3039,158,Info_272,2025-05-06 18:13:14
84,37.339203,192.168.0.240,5971,10.0.0.130,TCP,592,5,Info_504,2025-05-06 18:13:15
85,23.775463,192.168.0.114,3120,10.0.0.69,UDP,2908,124,Info_430,2025-05-06 18:13:16
86,38.043743,192.168.0.220,6006,10.0.0.105,TCP,526,9,Info_268,2025-05-06 18:13:17
87,17.730812,192.168.0.156,3400,10.0.0.71,UDP,2639,90,Info_44,2025-05-06 18:13:18
88,38.811188,192.168.0.201,6045,10.0.0.72,TCP,383,28,Info_998,2025-05-06 18:13:19
89,13.758473,192.168.0.170,3525,10.0.0.53,ICMP,2463,62,Info_652,2025-05-06 18:13:20
90,36.5256,192.168.0.157,6022,10.0.0.50,TCP,546,46,Info_248,2025-05-06 18:13:21
91,12.889163,192.168.0.191,3567,10.0.0.44,ICMP,2380,26,Info_230,2025-05-06 18:13:22
92,32.51261,192.168.0.90,5956,10.0.0.7,ICMP,707,60,Info_208,2025-05-06 18:13:23
93,9.2625065,192.168.0.224,3735,10.0.0.38,ICMP,2177,7,Info_308,2025-05-06 18:13:24
94,30.057018,192.168.0.233,5748,10.0.0.205,ICMP,766,76,Info_938,2025-05-06 18:13:25
95,4.663603,192.168.0.249,3847,10.0.0.36,ICMP,1973,42,Info_12,2025-05-06 18:13:26
96,25.556438,192.168.0.131,5453,10.0.0.141,UDP,839,100,Info_266,2025-05-06 18:13:27
97,0.009028614,192.168.0.29,3987,10.0.0.39,ICMP,1770,77,Info_792,2025-05-06 18:13:28
98,25.899273,192.168.0.86,5349,10.0.0.114,UDP,850,125,Info_274,2025-05-06 18:13:29
99,7.319887,192.168.0.95,4296,10.0.0.34,ICMP,1424,115,Info_182,2025-05-06 18:13:30
100,26.094728,192.168.0.14,5184,10.0.0.67,UDP,867,132,Info_948,2025-05-06 18:13:31
101,13.627489,192.168.0.134,4532,10.0.0.27,ICMP,1193,146,Info_722,2025-05-06 18:13:32
102,19.547684,192.168.0.209,4878,10.0.0.40,ICMP,986,170,Info_458,2025-05-06 18:13:33
103,11.051639,192.168.0.120,4430,10.0.0.24,ICMP,1245,172,Info_766,2025-05-06 18:13:34
104,15.067525,192.168.0.175,4693,10.0.0.30,ICMP,1067,198,Info_954,2025-05-06 18:13:35
105,12.280221,192.168.0.106,4409,10.0.0.19,ICMP,1244,197,Info_780,2025-05-06 18:13:36
106,18.283922,192.168.0.159,4731,10.0.0.7,ICMP,994,222,Info_320,2025-05-06 18:13:37
107,17.3678,192.168.0.91,4463,10.0.0.225,ICMP,1110,219,Info_428,2025-05-06 18:13:38
108,21.670158,192.168.0.129,4686,10.0.0.214,ICMP,959,234,Info_266,2025-05-06 18:13:39
109,20.426746,192.168.0.79,4509,10.0.0.192,ICMP,1022,236,Info_912,2025-05-06 18:13:40
110,24.963457,192.168.0.125,4787,10.0.0.177,ICMP,877,249,Info_974,2025-05-06 18:13:41
111,25.926918,192.168.0.91,4740,10.0.0.141,ICMP,860,249,Info_292,2025-05-06 18:13:42
112,31.930702,192.168.0.124,4986,10.0.0.111,ICMP,652,246,Info_42,2025-05-06 18:13:43
113,31.92702,192.168.0.84,4906,10.0.0.65,ICMP,595,240,Info_724,2025-05-06 18:13:44
114,34.34587,192.168.0.115,5096,10.0.0.40,ICMP,408,244,Info_536,2025-05-06 18:13:45
115,31.286234,192.168.0.54,4864,10.0.0.23,TCP,615,250,Info_714,2025-05-06 18:13:46
116,34.10173,192.168.0.127,5162,10.0.0.34,TCP,495,268,Info_906,2025-05-06 18:13:47
117,31.122059,192.168.0.64,4937,10.0.0.8,TCP,663,271,Info_20,2025-05-06 18:13:48
118,39.654118,192.168.0.166,5446,10.0.0.240,TCP,98,272,Info_274,2025-05-06 18:13:49
119,37.491028,192.168.0.53,5158,10.0.0.138,TCP,12,247,Info_848,2025-05-06 18:13:50
120,49.12385,192.168.0.146,5648,10.0.0.107,UDP,827,223,Info_10,2025-05-06 18:13:51
121,42.921883,192.168.0.16,5262,10.0.0.19,ICMP,630,205,Info_258,2025-05-06 18:13:52
122,51.3946,192.168.0.138,5672,10.0.0.102,ICMP,923,195,Info_42,2025-05-06 18:13:53
123,43.458263,192.168.0.77,5486,10.0.0.24,ICMP,589,223,Info_478,2025-05-06 18:13:54
124,50.221832,192.168.0.175,5798,10.0.0.95,ICMP,832,215,Info_590,2025-05-06 18:13:55
125,43.441635,192.168.0.106,5591,10.0.0.22,ICMP,532,231,Info_820,2025-05-06 18:13:56
126,47.516624,192.168.0.164,5778,10.0.0.63,TCP,699,225,Info_78,2025-05-06 18:13:57
127,40.383583,192.168.0.99,5570,10.0.0.250,TCP,352,239,Info_734,2025-05-06 18:13:58
128,44.29514,192.168.0.156,5774,10.0.0.25,TCP,514,241,Info_942,2025-05-06 18:13:59
129,39.67305,192.168.0.120,5647,10.0.0.242,TCP,279,249,Info_870,2025-05-06 18:14:00
130,45.12412,192.168.0.176,5850,10.0.0.23,TCP,537,242,Info_968,2025-05-06 18:14:01
131,42.883007,192.168.0.142,5754,10.0.0.250,TCP,439,241,Info_946,2025-05-06 18:14:02
132,46.417515,192.168.0.185,5866,10.0.0.31,UDP,606,228,Info_748,2025-05-06 18:14:03
133,43.30588,192.168.0.162,5810,10.0.0.250,UDP,463,241,Info_434,2025-05-06 18:14:04
134,45.378105,192.168.0.213,5957,10.0.0.19,UDP,538,242,Info_614,2025-05-06 18:14:05
135,42.50786,192.168.0.225,5990,10.0.0.1,UDP,352,257,Info_62,2025-05-06 18:14:06
136,44.057568,192.168.0.16,6120,10.0.0.13,UDP,421,263,Info_958,2025-05-06 18:14:07
137,42.38308,192.168.0.8,6089,10.0.0.243,UDP,384,270,Info_864,2025-05-06 18:14:08
138,43.14824,192.168.0.16,6138,10.0.0.251,UDP,400,266,Info_746,2025-05-06 18:14:09
139,41.510193,192.168.0.0,6084,10.0.0.224,UDP,370,269,Info_298,2025-05-06 18:14:10
140,41.770927,192.168.0.4,6112,10.0.0.225,UDP,378,267,Info_112,2025-05-06 18:14:11
141,41.972275,192.168.0.14,6149,10.0.0.221,UDP,396,268,Info_424,2025-05-06 18:14:12
142,43.798725,192.168.0.41,6248,10.0.0.240,UDP,447,264,Info_882,2025-05-06 18:14:13
143,45.305473,192.168.0.66,6321,10.0.0.3,ICMP,503,262,Info_632,2025-05-06 18:14:14
144,46.422092,192.168.0.89,6385,10.0.0.17,ICMP,539,262,Info_708,2025-05-06 18:14:15
145,46.38421,192.168.0.102,6429,10.0.0.10,ICMP,553,262,Info_94,2025-05-06 18:14:16
146,45.966953,192.168.0.112,6473,10.0.0.248,ICMP,561,263,Info_458,2025-05-06 18:14:17
147,45.79988,192.168.0.130,6523,10.0.0.237,ICMP,581,265,Info_46,2025-05-06 18:14:18
148,46.250515,192.168.0.155,6591,10.0.0.237,ICMP,608,266,Info_932,2025-05-06 18:14:19
149,47.039528,192.168.0.177,6658,10.0.0.244,ICMP,634,264,Info_266,2025-05-06 18:14:20
150,47.621696,192.168.0.187,6703,10.0.0.250,ICMP,646,262,Info_578,2025-05-06 18:14:21
151,47.97465,192.168.0.194,6739,10.0.0.253,ICMP,644,258,Info_530,2025-05-06 18:14:22
152,48.36157,192.168.0.207,6787,10.0.0.1,ICMP,635,254,Info_834,2025-05-06 18:14:23
153,49.39287,192.168.0.0,6871,10.0.0.12,ICMP,646,251,Info_812,2025-05-06 18:14:24
154,51.182384,192.168.0.43,6982,10.0.0.39,ICMP,686,249,Info_840,2025-05-06 18:14:25
155,52.760357,192.168.0.87,7093,10.0.0.64,TCP,728,245,Info_140,2025-05-06 18:14:26
156,53.986843,192.168.0.121,7185,10.0.0.84,TCP,761,241,Info_632,2025-05-06 18:14:27
157,54.38513,192.168.0.143,7250,10.0.0.92,TCP,765,239,Info_242,2025-05-06 18:14:28
158,53.786762,192.168.0.158,7302,10.0.0.87,TCP,741,240,Info_324,2025-05-06 18:14:29
159,52.633972,192.168.0.174,7331,10.0.0.88,TCP,700,245,Info_538,2025-05-06 18:14:30
160,52.035267,192.168.0.201,7377,10.0.0.100,TCP,705,251,Info_274,2025-05-06 18:14:31
161,51.949818,192.168.0.222,7431,10.0.0.107,TCP,712,253,Info_98,2025-05-06 18:14:32
162,52.55093,192.168.0.229,7489,10.0.0.106,TCP,701,247,Info_506,2025-05-06 18:14:33
163,53.21254,192.168.0.220,7525,10.0.0.96,TCP,671,238,Info_836,2025-05-06 18:14:34
164,53.321095,192.168.0.205,7518,10.0.0.89,TCP,635,234,Info_716,2025-05-06 18:14:35
165,53.258427,192.168.0.205,7530,10.0.0.88,UDP,617,233,Info_598,2025-05-06 18:14:36
166,53.35987,192.168.0.223,7582,10.0.0.93,UDP,620,233,Info_482,2025-05-06 18:14:37
167,53.84038,192.168.0.251,7662,10.0.0.103,UDP,641,234,Info_734,2025-05-06 18:14:38
168,54.258686,192.168.0.19,7729,10.0.0.111,UDP,657,234,Info_528,2025-05-06 18:14:39
169,53.726322,192.168.0.27,7756,10.0.0.109,UDP,643,236,Info_232,2025-05-06 18:14:40
170,51.65884,192.168.0.15,7714,10.0.0.97,UDP,575,239,Info_254,2025-05-06 18:14:41
171,48.332138,192.168.0.250,7615,10.0.0.78,UDP,471,242,Info_614,2025-05-06 18:14:42
172,46.71975,192.168.0.238,7573,10.0.0.54,UDP,448,240,Info_628,2025-05-06 18:14:43
173,47.312622,192.168.0.249,7622,10.0.0.57,UDP,463,239,Info_774,2025-05-06 18:14:44
174,47.221344,192.168.0.243,7627,10.0.0.53,UDP,442,237,Info_750,2025-05-06 18:14:45
175,48.51534,192.168.0.249,7688,10.0.0.65,ICMP,434,235,Info_156,2025-05-06 18:14:46
176,46.866245,192.168.0.215,7600,10.0.0.43,ICMP,362,233,Info_266,2025-05-06 18:14:47
177,47.160263,192.168.0.215,7622,10.0.0.42,ICMP,354,232,Info_724,2025-05-06 18:14:48
178,44.781273,192.168.0.197,7547,10.0.0.13,ICMP,308,229,Info_938,2025-05-06 18:14:49
179,46.123547,192.168.0.232,7651,10.0.0.28,ICMP,367,228,Info_422,2025-05-06 18:14:50
180,43.447334,192.168.0.211,7575,10.0.0.252,ICMP,281,225,Info_808,2025-05-06 18:14:51
181,46.765644,192.168.0.6,7751,10.0.0.35,ICMP,375,225,Info_430,2025-05-06 18:14:52
182,38.352627,192.168.0.146,7393,10.0.0.183,ICMP,88,212,Info_282,2025-05-06 18:14:53
183,47.49251,192.168.0.2,7800,10.0.0.36,ICMP,340,223,Info_628,2025-05-06 18:14:54
184,22.623606,192.168.0.191,6619,10.0.0.71,TCP,665,179,Info_364,2025-05-06 18:14:55
185,57.601982,192.168.0.147,8285,10.0.0.151,TCP,647,211,Info_496,2025-05-06 18:14:56
186,8.240943,192.168.0.107,4661,10.0.0.225,ICMP,2296,74,Info_328,2025-05-06 18:14:57
187,58.5532,192.168.0.207,8250,10.0.0.243,TCP,189,93,Info_28,2025-05-06 18:14:58
188,5.354838,192.168.0.170,4931,10.0.0.5,ICMP,2181,87,Info_722,2025-05-06 18:14:59
189,59.562344,192.168.0.194,8317,10.0.0.223,TCP,336,110,Info_340,2025-05-06 18:15:00
190,8.551852,192.168.0.146,4696,10.0.0.7,ICMP,2364,70,Info_938,2025-05-06 18:15:01
191,59.535633,192.168.0.251,8541,10.0.0.230,TCP,273,99,Info_706,2025-05-06 18:15:02
192,17.9187,192.168.0.51,3906,10.0.0.10,TCP,2929,15,Info_958,2025-05-06 18:15:03
193,56.604015,192.168.0.46,8503,10.0.0.251,UDP,146,27,Info_360,2025-05-06 18:15:04
194,17.692951,192.168.0.76,3964,10.0.0.27,TCP,2936,8,Info_692,2025-05-06 18:15:05
195,56.896614,192.168.0.42,8621,10.0.0.229,UDP,57,36,Info_614,2025-05-06 18:15:06
196,21.408073,192.168.0.30,3654,10.0.0.18,TCP,3083,13,Info_126,2025-05-06 18:15:07
197,56.24129,192.168.0.35,8626,10.0.0.214,UDP,91,20,Info_28,2025-05-06 18:15:08
198,20.746462,192.168.0.52,3731,10.0.0.31,TCP,3058,10,Info_2,2025-05-06 18:15:09
199,55.920265,192.168.0.9,8622,10.0.0.187,UDP,36,13,Info_816,2025-05-06 18:15:10
200,9.065394,192.168.0.228,4804,10.0.0.82,ICMP,2477,57,Info_996,2025-05-06 18:15:11
201,59.84903,192.168.0.244,8894,10.0.0.142,UDP,592,104,Info_632,2025-05-06 18:15:12
202,12.2876215,192.168.0.181,4470,10.0.0.75,TCP,2648,42,Info_878,2025-05-06 18:15:13
203,60.132545,192.168.0.36,9088,10.0.0.138,UDP,553,94,Info_12,2025-05-06 18:15:14
204,25.26644,192.168.0.15,3307,10.0.0.50,UDP,3290,35,Info_144,2025-05-06 18:15:15
205,55.47561,192.168.0.107,9019,10.0.0.196,ICMP,143,14,Info_578,2025-05-06 18:15:16
206,28.432268,192.168.0.239,3007,10.0.0.60,ICMP,3469,61,Info_394,2025-05-06 18:15:17
207,54.6187,192.168.0.63,8879,10.0.0.162,ICMP,146,17,Info_656,2025-05-06 18:15:18
208,24.797945,192.168.0.46,3363,10.0.0.81,UDP,3284,32,Info_562,2025-05-06 18:15:19
209,56.247433,192.168.0.42,9054,10.0.0.128,ICMP,172,36,Info_224,2025-05-06 18:15:20
210,26.014788,192.168.0.34,3245,10.0.0.88,ICMP,3342,39,Info_22,2025-05-06 18:15:21
211,55.525833,192.168.0.64,9110,10.0.0.128,ICMP,89,19,Info_604,2025-05-06 18:15:22
212,21.50114,192.168.0.112,3683,10.0.0.118,UDP,3163,12,Info_990,2025-05-06 18:15:23
213,56.41325,192.168.0.58,9237,10.0.0.97,ICMP,243,35,Info_4,2025-05-06 18:15:24
214,19.67104,192.168.0.145,3851,10.0.0.138,UDP,3100,1,Info_640,2025-05-06 18:15:25
215,56.14844,192.168.0.77,9436,10.0.0.60,ICMP,442,59,Info_776,2025-05-06 18:15:26
216,26.409071,192.168.0.79,3349,10.0.0.129,ICMP,3378,37,Info_580,2025-05-06 18:15:27
217,53.60381,192.168.0.127,9538,10.0.0.61,TCP,219,23,Info_758,2025-05-06 18:15:28
218,25.31082,192.168.0.105,3478,10.0.0.146,ICMP,3341,29,Info_496,2025-05-06 18:15:29
219,52.384777,192.168.0.99,9469,10.0.0.57,TCP,204,33,Info_20,2025-05-06 18:15:30
220,18.665735,192.168.0.184,4006,10.0.0.176,UDP,3072,11,Info_172,2025-05-06 18:15:31
221,50.355442,192.168.0.47,9304,10.0.0.79,ICMP,183,102,Info_854,2025-05-06 18:15:32
222,24.202816,192.168.0.130,3601,10.0.0.170,ICMP,3311,16,Info_846,2025-05-06 18:15:33
223,49.555473,192.168.0.98,9477,10.0.0.59,TCP,177,60,Info_48,2025-05-06 18:15:34
224,20.597725,192.168.0.202,3975,10.0.0.203,UDP,3186,3,Info_26,2025-05-06 18:15:35
225,46.573837,192.168.0.99,9368,10.0.0.87,ICMP,52,102,Info_486,2025-05-06 18:15:36
226,24.525576,192.168.0.176,3737,10.0.0.205,ICMP,3359,16,Info_476,2025-05-06 18:15:37
227,44.76661,192.168.0.124,9397,10.0.0.90,ICMP,20,96,Info_756,2025-05-06 18:15:38
228,32.984394,192.168.0.60,2970,10.0.0.185,ICMP,3769,65,Info_224,2025-05-06 18:15:39
229,44.190533,192.168.0.192,9556,10.0.0.78,UDP,87,35,Info_238,2025-05-06 18:15:40
230,30.097097,192.168.0.116,3276,10.0.0.212,ICMP,3661,47,Info_72,2025-05-06 18:15:41
231,42.308624,192.168.0.166,9481,10.0.0.92,TCP,170,63,Info_464,2025-05-06 18:15:42
232,23.78835,192.168.0.220,3904,10.0.0.253,UDP,3406,3,Info_110,2025-05-06 18:15:43
233,38.85458,192.168.0.97,9222,10.0.0.120,ICMP,318,128,Info_526,2025-05-06 18:15:44
234,29.07179,192.168.0.145,3414,10.0.0.240,ICMP,3657,34,Info_704,2025-05-06 18:15:45
235,38.965374,192.168.0.182,9419,10.0.0.125,TCP,364,83,Info_348,2025-05-06 18:15:46
236,30.020422,192.168.0.149,3342,10.0.0.2,ICMP,3742,47,Info_22,2025-05-06 18:15:47
237,37.158672,192.168.0.237,9399,10.0.0.161,UDP,538,78,Info_320,2025-05-06 18:15:48
238,29.867226,192.168.0.162,3363,10.0.0.17,ICMP,3772,50,Info_110,2025-05-06 18:15:49
239,35.440643,192.168.0.227,9337,10.0.0.174,UDP,625,92,Info_798,2025-05-06 18:15:50
240,35.005527,192.168.0.86,2888,10.0.0.10,ICMP,4021,71,Info_708,2025-05-06 18:15:51
241,35.310905,192.168.0.254,9394,10.0.0.175,ICMP,673,66,Info_388,2025-05-06 18:15:52
242,34.138042,192.168.0.99,2972,10.0.0.23,ICMP,4007,62,Info_2,2025-05-06 18:15:53
243,34.64736,192.168.0.235,9412,10.0.0.164,UDP,652,65,Info_708,2025-05-06 18:15:54
244,26.283747,192.168.0.228,3778,10.0.0.71,ICMP,3700,10,Info_176,2025-05-06 18:15:55
245,28.761513,192.168.0.103,8891,10.0.0.200,ICMP,927,132,Info_42,2025-05-06 18:15:56
246,28.64738,192.168.0.193,3545,10.0.0.69,ICMP,3818,23,Info_292,2025-05-06 18:15:57
247,29.041296,192.168.0.165,9023,10.0.0.208,TCP,968,110,Info_800,2025-05-06 18:15:58
248,30.563837,192.168.0.174,3356,10.0.0.75,ICMP,3925,36,Info_958,2025-05-06 18:15:59
249,29.58917,192.168.0.234,9122,10.0.0.226,UDP,1046,84,Info_614,2025-05-06 18:16:00
250,25.353891,192.168.0.12,3856,10.0.0.114,ICMP,3780,14,Info_284,2025-05-06 18:16:01
251,25.476534,192.168.0.141,8775,10.0.0.242,TCP,1224,116,Info_350,2025-05-06 18:16:02
252,23.16126,192.168.0.49,4063,10.0.0.138,UDP,3709,3,Info_978,2025-05-06 18:16:03
253,23.120602,192.168.0.84,8523,10.0.0.0,TCP,1344,131,Info_402,2025-05-06 18:16:04
254,20.406132,192.168.0.101,4301,10.0.0.168,UDP,3626,19,Info_382,2025-05-06 18:16:05
255,22.495039,192.168.0.87,8527,10.0.0.1,TCP,1353,130,Info_504,2025-05-06 18:16:06
256,10.257356,192.168.0.39,5253,10.0.0.227,TCP,3133,71,Info_552,2025-05-06 18:16:07
257,16.832264,192.168.0.225,7906,10.0.0.27,UDP,1611,162,Info_646,2025-05-06 18:16:08
258,6.97885,192.168.0.102,5594,10.0.0.253,TCP,2945,91,Info_614,2025-05-06 18:16:09
259,11.834068,192.168.0.166,7458,10.0.0.40,UDP,1890,161,Info_476,2025-05-06 18:16:10
260,8.825808,192.168.0.88,5370,10.0.0.9,UDP,3162,77,Info_354,2025-05-06 18:16:11
261,12.587507,192.168.0.209,7533,10.0.0.55,UDP,1976,151,Info_708,2025-05-06 18:16:12
262,7.1877165,192.168.0.122,5532,10.0.0.28,TCP,3083,88,Info_118,2025-05-06 18:16:13
263,12.2560215,192.168.0.199,7577,10.0.0.48,UDP,1898,156,Info_176,2025-05-06 18:16:14
