No.,Time,Source,Source port,Destination,Protocol,Destination port,Length,Info,Date time
37,39.182323,192.168.0.112,4298,10.0.0.196,TCP,4090,250,Info_376,2025-05-06 18:10:56
38,35.69154,192.168.0.229,5774,10.0.0.12,ICMP,4427,332,Info_820,2025-05-06 18:10:57
39,31.218576,192.168.0.232,6350,10.0.0.45,UDP,4654,364,Info_54,2025-05-06 18:10:58
40,30.503256,192.168.0.183,6686,10.0.0.254,TCP,4723,420,Info_466,2025-05-06 18:10:59
41,31.445992,192.168.0.2,6500,10.0.0.104,ICMP,4742,530,Info_464,2025-05-06 18:11:00
42,24.84316,192.168.0.186,6668,10.0.0.35,TCP,4628,540,Info_892,2025-05-06 18:11:01
43,20.771627,192.168.0.136,6502,10.0.0.38,TCP,4847,516,Info_632,2025-05-06 18:11:02
44,17.928694,192.168.0.122,6298,10.0.0.73,TCP,4959,463,Info_332,2025-05-06 18:11:03
45,16.984324,192.168.0.93,6078,10.0.0.84,ICMP,5111,447,Info_70,2025-05-06 18:11:04
46,15.729837,192.168.0.67,5929,10.0.0.80,ICMP,5154,438,Info_672,2025-05-06 18:11:05
47,13.649903,192.168.0.68,5884,10.0.0.83,ICMP,5063,408,Info_964,2025-05-06 18:11:06
48,12.820183,192.168.0.57,5790,10.0.0.84,ICMP,5035,382,Info_530,2025-05-06 18:11:07
49,11.76158,192.168.0.50,5707,10.0.0.91,ICMP,5005,358,Info_800,2025-05-06 18:11:08
50,10.635583,192.168.0.40,5604,10.0.0.94,UDP,4971,342,Info_786,2025-05-06 18:11:09
51,9.993259,192.168.0.30,5442,10.0.0.97,UDP,4929,328,Info_382,2025-05-06 18:11:10
52,9.451656,192.168.0.28,5325,10.0.0.99,UDP,4851,312,Info_474,2025-05-06 18:11:11
53,8.788161,192.168.0.48,5271,10.0.0.113,ICMP,4830,289,Info_368,2025-05-06 18:11:12
54,7.636611,192.168.0.94,5269,10.0.0.144,ICMP,4818,261,Info_718,2025-05-06 18:11:13
55,6.4274235,192.168.0.145,5282,10.0.0.180,ICMP,4782,229,Info_412,2025-05-06 18:11:14
56,5.674295,192.168.0.185,5323,10.0.0.200,ICMP,4710,198,Info_968,2025-05-06 18:11:15
57,5.854563,192.168.0.181,5289,10.0.0.190,ICMP,4654,177,Info_844,2025-05-06 18:11:16
58,5.115144,192.168.0.219,5345,10.0.0.205,ICMP,4584,149,Info_132,2025-05-06 18:11:17
59,5.026142,192.168.0.234,5319,10.0.0.210,ICMP,4521,125,Info_958,2025-05-06 18:11:18
60,4.6025677,192.168.0.2,5315,10.0.0.224,ICMP,4476,105,Info_106,2025-05-06 18:11:19
61,4.2344136,192.168.0.4,5291,10.0.0.228,ICMP,4452,92,Info_834,2025-05-06 18:11:20
62,4.4192476,192.168.0.219,5197,10.0.0.209,ICMP,4437,93,Info_278,2025-05-06 18:11:21
63,4.3793483,192.168.0.178,5096,10.0.0.193,ICMP,4415,98,Info_624,2025-05-06 18:11:22
64,4.1037006,192.168.0.162,5045,10.0.0.189,UDP,4375,98,Info_754,2025-05-06 18:11:23
65,3.6582754,192.168.0.178,5074,10.0.0.199,UDP,4316,90,Info_0,2025-05-06 18:11:24
66,3.3917353,192.168.0.196,5123,10.0.0.210,UDP,4259,81,Info_354,2025-05-06 18:11:25
67,3.25325,192.168.0.205,5151,10.0.0.215,UDP,4215,77,Info_968,2025-05-06 18:11:26
68,2.9303954,192.168.0.212,5168,10.0.0.222,UDP,4168,73,Info_422,2025-05-06 18:11:27
69,3.2498763,192.168.0.211,5166,10.0.0.221,UDP,4125,70,Info_278,2025-05-06 18:11:28
70,4.035918,192.168.0.217,5171,10.0.0.223,UDP,4074,63,Info_788,2025-05-06 18:11:29
71,4.7423882,192.168.0.230,5189,10.0.0.231,UDP,4015,52,Info_758,2025-05-06 18:11:30
72,5.221228,192.168.0.232,5182,10.0.0.237,UDP,3965,44,Info_674,2025-05-06 18:11:31
73,4.8439903,192.168.0.221,5149,10.0.0.239,TCP,3932,45,Info_984,2025-05-06 18:11:32
74,4.201965,192.168.0.187,5072,10.0.0.230,TCP,3919,56,Info_582,2025-05-06 18:11:33
75,2.904372,192.168.0.156,4991,10.0.0.228,TCP,3915,68,Info_786,2025-05-06 18:11:34
76,1.4867709,192.168.0.178,5029,10.0.0.251,TCP,3885,65,Info_270,2025-05-06 18:11:35
77,1.639931,192.168.0.202,5064,10.0.0.14,TCP,3843,51,Info_330,2025-05-06 18:11:36
78,1.6585038,192.168.0.241,5127,10.0.0.39,TCP,3791,34,Info_704,2025-05-06 18:11:37
79,1.4875815,192.168.0.27,5189,10.0.0.62,TCP,3714,20,Info_892,2025-05-06 18:11:38
80,1.5397952,192.168.0.32,5175,10.0.0.70,TCP,3663,14,Info_234,2025-05-06 18:11:39
81,1.4247701,192.168.0.21,5133,10.0.0.72,TCP,3634,15,Info_934,2025-05-06 18:11:40
82,1.6311572,192.168.0.4,5087,10.0.0.64,TCP,3588,9,Info_926,2025-05-06 18:11:41
83,2.6889846,192.168.0.209,4966,10.0.0.40,TCP,3558,7,Info_188,2025-05-06 18:11:42
84,2.3082898,192.168.0.189,4929,10.0.0.33,TCP,3526,3,Info_982,2025-05-06 18:11:43
85,1.8753693,192.168.0.157,4871,10.0.0.20,TCP,3505,3,Info_722,2025-05-06 18:11:44
86,0.16319007,192.168.0.114,4815,10.0.0.8,ICMP,3514,12,Info_238,2025-05-06 18:11:45
87,2.104266,192.168.0.71,4767,10.0.0.252,ICMP,3526,23,Info_398,2025-05-06 18:11:46
88,3.638096,192.168.0.31,4713,10.0.0.239,ICMP,3521,28,Info_804,2025-05-06 18:11:47
89,4.3415265,192.168.0.26,4714,10.0.0.237,ICMP,3488,23,Info_56,2025-05-06 18:11:48
90,3.8891985,192.168.0.54,4763,10.0.0.247,ICMP,3428,7,Info_44,2025-05-06 18:11:49
91,2.7881935,192.168.0.68,4776,10.0.0.245,ICMP,3350,7,Info_606,2025-05-06 18:11:50
92,2.8059795,192.168.0.51,4731,10.0.0.238,ICMP,3302,17,Info_54,2025-05-06 18:11:51
93,3.3173635,192.168.0.0,4619,10.0.0.217,ICMP,3286,16,Info_418,2025-05-06 18:11:52
94,3.9558485,192.168.0.163,4469,10.0.0.187,ICMP,3286,9,Info_352,2025-05-06 18:11:53
95,4.6820836,192.168.0.100,4338,10.0.0.161,ICMP,3276,4,Info_136,2025-05-06 18:11:54
96,5.3730206,192.168.0.56,4243,10.0.0.143,ICMP,3253,4,Info_900,2025-05-06 18:11:55
97,6.4323025,192.168.0.17,4165,10.0.0.128,ICMP,3239,2,Info_606,2025-05-06 18:11:56
98,8.354123,192.168.0.227,4088,10.0.0.114,ICMP,3237,3,Info_786,2025-05-06 18:11:57
99,10.40252,192.168.0.154,3954,10.0.0.87,UDP,3253,18,Info_540,2025-05-06 18:11:58
100,12.649102,192.168.0.89,3854,10.0.0.56,UDP,3231,35,Info_880,2025-05-06 18:11:59
101,13.659258,192.168.0.51,3795,10.0.0.32,UDP,3185,38,Info_180,2025-05-06 18:12:00
102,12.978001,192.168.0.46,3772,10.0.0.26,UDP,3158,24,Info_578,2025-05-06 18:12:01
103,11.492022,192.168.0.65,3790,10.0.0.30,ICMP,3121,5,Info_210,2025-05-06 18:12:02
104,9.985538,192.168.0.35,3696,10.0.0.8,ICMP,3085,1,Info_852,2025-05-06 18:12:03
105,11.294909,192.168.0.249,3623,10.0.0.243,ICMP,3071,4,Info_686,2025-05-06 18:12:04
106,13.546641,192.168.0.201,3544,10.0.0.222,ICMP,3067,12,Info_42,2025-05-06 18:12:05
107,15.7497835,192.168.0.150,3445,10.0.0.197,ICMP,3045,21,Info_736,2025-05-06 18:12:06
108,17.857523,192.168.0.133,3431,10.0.0.183,ICMP,2998,22,Info_812,2025-05-06 18:12:07
109,18.887217,192.168.0.141,3472,10.0.0.179,ICMP,2950,15,Info_320,2025-05-06 18:12:08
110,19.914133,192.168.0.153,3526,10.0.0.176,ICMP,2899,7,Info_776,2025-05-06 18:12:09
111,21.930773,192.168.0.173,3616,10.0.0.177,ICMP,2831,1,Info_798,2025-05-06 18:12:10
112,23.35939,192.168.0.179,3656,10.0.0.172,ICMP,2789,6,Info_840,2025-05-06 18:12:11
113,24.121233,192.168.0.183,3681,10.0.0.167,ICMP,2760,12,Info_314,2025-05-06 18:12:12
114,23.144169,192.168.0.182,3677,10.0.0.158,ICMP,2753,20,Info_394,2025-05-06 18:12:13
115,21.873695,192.168.0.188,3685,10.0.0.154,ICMP,2740,30,Info_324,2025-05-06 18:12:14
116,21.305378,192.168.0.197,3710,10.0.0.152,TCP,2715,40,Info_422,2025-05-06 18:12:15
117,22.456081,192.168.0.204,3758,10.0.0.148,TCP,2677,45,Info_188,2025-05-06 18:12:16
118,24.810345,192.168.0.201,3800,10.0.0.135,TCP,2621,45,Info_94,2025-05-06 18:12:17
119,27.991707,192.168.0.168,3779,10.0.0.102,TCP,2561,34,Info_898,2025-05-06 18:12:18
120,32.178432,192.168.0.148,3803,10.0.0.70,TCP,2464,24,Info_602,2025-05-06 18:12:19
121,33.557613,192.168.0.135,3799,10.0.0.43,TCP,2401,20,Info_488,2025-05-06 18:12:20
122,34.64511,192.168.0.144,3856,10.0.0.28,TCP,2329,23,Info_946,2025-05-06 18:12:21
123,35.16732,192.168.0.148,3900,10.0.0.16,TCP,2285,26,Info_394,2025-05-06 18:12:22
124,36.963993,192.168.0.148,3946,10.0.0.5,TCP,2258,24,Info_624,2025-05-06 18:12:23
125,38.263805,192.168.0.148,3985,10.0.0.251,TCP,2238,22,Info_832,2025-05-06 18:12:24
126,37.062412,192.168.0.133,3958,10.0.0.237,TCP,2271,24,Info_448,2025-05-06 18:12:25
127,34.875553,192.168.0.125,3948,10.0.0.229,TCP,2308,33,Info_246,2025-05-06 18:12:26
128,32.624443,192.168.0.118,3941,10.0.0.221,TCP,2342,41,Info_216,2025-05-06 18:12:27
129,33.5023,192.168.0.122,3980,10.0.0.216,TCP,2329,43,Info_482,2025-05-06 18:12:28
130,36.756714,192.168.0.122,4027,10.0.0.206,TCP,2281,35,Info_644,2025-05-06 18:12:29
131,42.641037,192.168.0.119,4083,10.0.0.188,TCP,2164,18,Info_516,2025-05-06 18:12:30
132,47.500496,192.168.0.102,4100,10.0.0.163,TCP,2060,1,Info_280,2025-05-06 18:12:31
133,50.249775,192.168.0.115,4188,10.0.0.149,TCP,1963,4,Info_386,2025-05-06 18:12:32
134,47.651833,192.168.0.97,4146,10.0.0.138,TCP,2038,1,Info_968,2025-05-06 18:12:33
135,49.065598,192.168.0.161,4368,10.0.0.164,TCP,1993,20,Info_492,2025-05-06 18:12:34
136,42.04481,192.168.0.113,4196,10.0.0.147,TCP,2170,32,Info_422,2025-05-06 18:12:35
137,48.833065,192.168.0.186,4491,10.0.0.166,TCP,1986,38,Info_986,2025-05-06 18:12:36
138,40.12452,192.168.0.76,4125,10.0.0.116,TCP,2218,32,Info_730,2025-05-06 18:12:37
139,51.756542,192.168.0.208,4671,10.0.0.137,TCP,1830,34,Info_72,2025-05-06 18:12:38
140,36.721832,192.168.0.241,3872,10.0.0.56,UDP,2307,15,Info_106,2025-05-06 18:12:39
141,63.832027,192.168.0.113,5281,10.0.0.140,TCP,1267,21,Info_250,2025-05-06 18:12:40
142,30.859322,192.168.0.97,3398,10.0.0.191,UDP,2432,16,Info_408,2025-05-06 18:12:41
143,83.73236,192.168.0.25,6791,10.0.0.55,TCP,486,11,Info_860,2025-05-06 18:12:42
144,18.80718,192.168.0.70,1516,10.0.0.100,ICMP,2321,160,Info_556,2025-05-06 18:12:43
145,101.83758,192.168.0.124,6444,10.0.0.177,ICMP,2643,224,Info_494,2025-05-06 18:12:44
146,16.244394,192.168.0.209,141,10.0.0.67,TCP,2136,198,Info_820,2025-05-06 18:12:45
147,97.87882,192.168.0.7,5181,10.0.0.148,ICMP,2195,362,Info_700,2025-05-06 18:12:46
148,21.035118,192.168.0.26,1098,10.0.0.62,ICMP,1888,195,Info_210,2025-05-06 18:12:47
149,99.28871,192.168.0.134,6549,10.0.0.161,ICMP,2334,255,Info_222,2025-05-06 18:12:48
150,18.21111,192.168.0.212,1267,10.0.0.89,TCP,1995,171,Info_118,2025-05-06 18:12:49
151,97.40923,192.168.0.144,6767,10.0.0.139,TCP,2295,255,Info_644,2025-05-06 18:12:50
152,18.414362,192.168.0.134,1553,10.0.0.113,TCP,1990,155,Info_204,2025-05-06 18:12:51
153,94.873825,192.168.0.207,7155,10.0.0.153,TCP,2275,214,Info_386,2025-05-06 18:12:52
154,19.035645,192.168.0.30,2064,10.0.0.135,TCP,2002,139,Info_750,2025-05-06 18:12:53
155,92.86401,192.168.0.221,7310,10.0.0.142,TCP,2188,211,Info_912,2025-05-06 18:12:54
156,24.25955,192.168.0.108,2878,10.0.0.156,TCP,1759,127,Info_420,2025-05-06 18:12:55
157,85.54151,192.168.0.31,7608,10.0.0.160,UDP,1871,167,Info_288,2025-05-06 18:12:56
158,24.301548,192.168.0.213,3397,10.0.0.172,ICMP,1754,111,Info_12,2025-05-06 18:12:57
159,78.11137,192.168.0.140,7893,10.0.0.242,UDP,1485,98,Info_546,2025-05-06 18:12:58
160,19.736906,192.168.0.90,4009,10.0.0.189,UDP,1891,70,Info_934,2025-05-06 18:12:59
161,74.76846,192.168.0.169,7998,10.0.0.28,UDP,1211,86,Info_866,2025-05-06 18:13:00
162,20.51533,192.168.0.171,4461,10.0.0.189,UDP,1808,60,Info_220,2025-05-06 18:13:01
163,72.51001,192.168.0.117,7983,10.0.0.237,ICMP,1144,110,Info_160,2025-05-06 18:13:02
164,22.889109,192.168.0.181,4523,10.0.0.155,ICMP,1614,70,Info_770,2025-05-06 18:13:03
165,69.7079,192.168.0.59,7928,10.0.0.188,ICMP,1081,127,Info_802,2025-05-06 18:13:04
166,23.785955,192.168.0.214,4724,10.0.0.145,ICMP,1500,65,Info_182,2025-05-06 18:13:05
167,67.794945,192.168.0.43,7933,10.0.0.179,ICMP,947,133,Info_466,2025-05-06 18:13:06
168,26.134747,192.168.0.19,5159,10.0.0.127,ICMP,1324,72,Info_350,2025-05-06 18:13:07
169,64.98923,192.168.0.11,7903,10.0.0.159,ICMP,810,145,Info_490,2025-05-06 18:13:08
170,25.975912,192.168.0.60,5345,10.0.0.116,ICMP,1282,66,Info_958,2025-05-06 18:13:09
171,61.566753,192.168.0.227,7840,10.0.0.167,ICMP,483,155,Info_176,2025-05-06 18:13:10
172,22.552855,192.168.0.134,5448,10.0.0.137,ICMP,1427,39,Info_168,2025-05-06 18:13:11
173,59.41127,192.168.0.8,7873,10.0.0.154,ICMP,275,164,Info_800,2025-05-06 18:13:12
174,24.077578,192.168.0.163,5642,10.0.0.113,ICMP,1290,42,Info_758,2025-05-06 18:13:13
175,54.855526,192.168.0.174,7629,10.0.0.113,ICMP,212,156,Info_42,2025-05-06 18:13:14
176,26.38399,192.168.0.125,5675,10.0.0.68,TCP,1092,49,Info_132,2025-05-06 18:13:15
177,48.399372,192.168.0.65,7202,10.0.0.56,TCP,102,150,Info_508,2025-05-06 18:13:16
178,28.264696,192.168.0.155,5900,10.0.0.53,TCP,930,53,Info_160,2025-05-06 18:13:17
179,42.811604,192.168.0.73,7092,10.0.0.42,TCP,180,134,Info_876,2025-05-06 18:13:18
180,29.724663,192.168.0.246,6263,10.0.0.58,ICMP,817,59,Info_218,2025-05-06 18:13:19
181,37.635094,192.168.0.103,6888,10.0.0.66,ICMP,422,89,Info_132,2025-05-06 18:13:20
182,27.29996,192.168.0.27,6231,10.0.0.68,ICMP,927,48,Info_840,2025-05-06 18:13:21
183,31.997269,192.168.0.102,6624,10.0.0.71,ICMP,682,64,Info_204,2025-05-06 18:13:22
184,22.378119,192.168.0.62,6111,10.0.0.108,ICMP,1206,19,Info_36,2025-05-06 18:13:23
185,23.99891,192.168.0.147,6390,10.0.0.119,ICMP,1066,10,Info_302,2025-05-06 18:13:24
186,18.98379,192.168.0.108,6031,10.0.0.129,ICMP,1276,17,Info_958,2025-05-06 18:13:25
187,22.269924,192.168.0.132,6279,10.0.0.117,ICMP,1130,2,Info_208,2025-05-06 18:13:26
188,21.888382,192.168.0.95,6189,10.0.0.112,ICMP,1190,2,Info_540,2025-05-06 18:13:27
189,23.217173,192.168.0.99,6273,10.0.0.99,ICMP,1096,8,Info_996,2025-05-06 18:13:28
190,21.048363,192.168.0.105,6187,10.0.0.109,ICMP,1189,8,Info_356,2025-05-06 18:13:29
191,19.061752,192.168.0.139,6136,10.0.0.119,ICMP,1194,30,Info_228,2025-05-06 18:13:30
192,15.741857,192.168.0.159,5985,10.0.0.142,UDP,1248,56,Info_214,2025-05-06 18:13:31
193,13.623698,192.168.0.173,5944,10.0.0.146,UDP,1217,77,Info_16,2025-05-06 18:13:32
194,11.515506,192.168.0.152,5845,10.0.0.135,UDP,1266,87,Info_464,2025-05-06 18:13:33
195,12.024935,192.168.0.150,5840,10.0.0.139,UDP,1286,88,Info_728,2025-05-06 18:13:34
196,9.689088,192.168.0.132,5746,10.0.0.128,ICMP,1333,98,Info_320,2025-05-06 18:13:35
197,9.860129,192.168.0.138,5763,10.0.0.131,ICMP,1331,101,Info_636,2025-05-06 18:13:36
198,9.830053,192.168.0.142,5765,10.0.0.133,ICMP,1338,106,Info_500,2025-05-06 18:13:37
199,12.051601,192.168.0.155,5836,10.0.0.144,ICMP,1331,101,Info_934,2025-05-06 18:13:38
200,12.891968,192.168.0.150,5846,10.0.0.143,ICMP,1362,98,Info_896,2025-05-06 18:13:39
201,13.388927,192.168.0.149,5861,10.0.0.143,ICMP,1378,98,Info_86,2025-05-06 18:13:40
202,11.439379,192.168.0.150,5778,10.0.0.142,ICMP,1375,114,Info_230,2025-05-06 18:13:41
203,6.173785,192.168.0.137,5672,10.0.0.129,ICMP,1437,133,Info_946,2025-05-06 18:13:42
204,3.5023048,192.168.0.139,5653,10.0.0.123,ICMP,1450,144,Info_610,2025-05-06 18:13:43
205,2.3318484,192.168.0.136,5638,10.0.0.121,ICMP,1479,150,Info_182,2025-05-06 18:13:44
206,3.3697202,192.168.0.143,5660,10.0.0.129,ICMP,1488,151,Info_22,2025-05-06 18:13:45
207,3.9833858,192.168.0.135,5623,10.0.0.131,ICMP,1524,154,Info_160,2025-05-06 18:13:46
208,4.3873744,192.168.0.124,5573,10.0.0.131,TCP,1547,157,Info_40,2025-05-06 18:13:47
209,3.3885076,192.168.0.114,5530,10.0.0.127,TCP,1588,161,Info_966,2025-05-06 18:13:48
210,3.3638194,192.168.0.127,5571,10.0.0.131,TCP,1577,164,Info_866,2025-05-06 18:13:49
211,3.388007,192.168.0.142,5622,10.0.0.136,TCP,1564,167,Info_594,2025-05-06 18:13:50
212,4.160376,192.168.0.156,5680,10.0.0.142,TCP,1533,168,Info_94,2025-05-06 18:13:51
213,3.9924695,192.168.0.159,5689,10.0.0.143,TCP,1537,171,Info_458,2025-05-06 18:13:52
214,2.4687483,192.168.0.155,5665,10.0.0.140,TCP,1572,176,Info_376,2025-05-06 18:13:53
215,0.13145655,192.168.0.146,5608,10.0.0.135,TCP,1622,186,Info_138,2025-05-06 18:13:54
216,2.570872,192.168.0.142,5579,10.0.0.132,TCP,1652,196,Info_586,2025-05-06 18:13:55
217,3.3988163,192.168.0.148,5591,10.0.0.134,TCP,1651,203,Info_0,2025-05-06 18:13:56
218,2.1181986,192.168.0.162,5634,10.0.0.145,TCP,1635,204,Info_890,2025-05-06 18:13:57
219,0.7204339,192.168.0.164,5652,10.0.0.149,TCP,1636,202,Info_968,2025-05-06 18:13:58
220,0.62125474,192.168.0.163,5647,10.0.0.154,TCP,1640,200,Info_944,2025-05-06 18:13:59
221,0.6089881,192.168.0.161,5633,10.0.0.156,TCP,1655,203,Info_916,2025-05-06 18:14:00
222,0.20517558,192.168.0.167,5641,10.0.0.158,TCP,1657,209,Info_812,2025-05-06 18:14:01
223,0.88860244,192.168.0.179,5678,10.0.0.162,TCP,1640,215,Info_70,2025-05-06 18:14:02
224,0.92665404,192.168.0.193,5724,10.0.0.168,TCP,1619,219,Info_52,2025-05-06 18:14:03
225,1.072149,192.168.0.198,5740,10.0.0.171,TCP,1616,223,Info_178,2025-05-06 18:14:04
226,2.1006987,192.168.0.190,5705,10.0.0.167,TCP,1651,227,Info_136,2025-05-06 18:14:05
227,4.9926324,192.168.0.163,5585,10.0.0.155,TCP,1770,229,Info_666,2025-05-06 18:14:06
228,7.382564,192.168.0.157,5518,10.0.0.158,TCP,1864,232,Info_16,2025-05-06 18:14:07
229,9.140687,192.168.0.159,5481,10.0.0.166,TCP,1941,236,Info_496,2025-05-06 18:14:08
230,8.290593,192.168.0.183,5571,10.0.0.179,TCP,1897,241,Info_36,2025-05-06 18:14:09
231,6.340508,192.168.0.196,5624,10.0.0.191,TCP,1842,244,Info_896,2025-05-06 18:14:10
232,4.0375752,192.168.0.207,5672,10.0.0.202,TCP,1777,247,Info_664,2025-05-06 18:14:11
233,4.080431,192.168.0.204,5637,10.0.0.208,TCP,1811,249,Info_340,2025-05-06 18:14:12
234,5.759804,192.168.0.204,5607,10.0.0.213,TCP,1888,252,Info_596,2025-05-06 18:14:13
235,8.649282,192.168.0.203,5546,10.0.0.225,TCP,2050,252,Info_246,2025-05-06 18:14:14
236,10.234623,192.168.0.215,5555,10.0.0.244,TCP,2162,252,Info_824,2025-05-06 18:14:15
237,11.24404,192.168.0.217,5523,10.0.0.5,UDP,2260,251,Info_988,2025-05-06 18:14:16
238,11.721341,192.168.0.219,5495,10.0.0.17,UDP,2318,251,Info_922,2025-05-06 18:14:17
239,12.962036,192.168.0.205,5387,10.0.0.25,UDP,2418,250,Info_262,2025-05-06 18:14:18
240,14.125483,192.168.0.194,5292,10.0.0.33,UDP,2514,248,Info_928,2025-05-06 18:14:19
241,14.718585,192.168.0.191,5245,10.0.0.46,UDP,2590,247,Info_454,2025-05-06 18:14:20
242,13.76205,192.168.0.209,5307,10.0.0.61,UDP,2577,252,Info_908,2025-05-06 18:14:21
243,12.048356,192.168.0.229,5400,10.0.0.73,UDP,2515,259,Info_792,2025-05-06 18:14:22
244,10.263054,192.168.0.13,5486,10.0.0.84,UDP,2438,267,Info_240,2025-05-06 18:14:23
245,10.068755,192.168.0.13,5464,10.0.0.91,UDP,2451,269,Info_50,2025-05-06 18:14:24
246,11.137144,192.168.0.8,5400,10.0.0.102,UDP,2548,268,Info_572,2025-05-06 18:14:25
247,12.744932,192.168.0.4,5327,10.0.0.117,UDP,2679,264,Info_846,2025-05-06 18:14:26
248,13.647215,192.168.0.13,5323,10.0.0.134,UDP,2762,262,Info_12,2025-05-06 18:14:27
249,13.168793,192.168.0.34,5389,10.0.0.152,UDP,2771,264,Info_828,2025-05-06 18:14:28
250,11.980931,192.168.0.56,5472,10.0.0.167,UDP,2734,269,Info_686,2025-05-06 18:14:29
251,11.0096855,192.168.0.67,5511,10.0.0.177,UDP,2702,274,Info_778,2025-05-06 18:14:30
252,10.614257,192.168.0.70,5506,10.0.0.186,UDP,2699,277,Info_482,2025-05-06 18:14:31
253,10.29511,192.168.0.77,5516,10.0.0.197,UDP,2704,279,Info_734,2025-05-06 18:14:32
254,9.175865,192.168.0.101,5603,10.0.0.210,UDP,2662,282,Info_790,2025-05-06 18:14:33
255,7.0240183,192.168.0.138,5759,10.0.0.226,UDP,2554,289,Info_546,2025-05-06 18:14:34
256,4.481749,192.168.0.173,5911,10.0.0.6,UDP,2416,297,Info_286,2025-05-06 18:14:35
257,2.870898,192.168.0.191,5980,10.0.0.18,UDP,2344,302,Info_696,2025-05-06 18:14:36
258,2.9470608,192.168.0.193,5963,10.0.0.26,UDP,2376,302,Info_62,2025-05-06 18:14:37
259,4.3341084,192.168.0.189,5897,10.0.0.36,UDP,2484,298,Info_856,2025-05-06 18:14:38
260,5.6124015,192.168.0.193,5837,10.0.0.52,UDP,2600,295,Info_882,2025-05-06 18:14:39
