No.,Time,Source,Source port,Destination,Protocol,Destination port,Length,Info,Date time
33,70.6199,192.168.0.213,189,10.0.0.18,ICMP,3137,580,Info_688,2025-05-06 18:01:43
34,71.94683,192.168.0.50,299,10.0.0.106,ICMP,3313,539,Info_938,2025-05-06 18:01:44
35,71.00764,192.168.0.225,1342,10.0.0.8,TCP,3577,469,Info_578,2025-05-06 18:01:45
36,67.76909,192.168.0.186,2652,10.0.0.147,UDP,3829,381,Info_86,2025-05-06 18:01:46
37,62.252403,192.168.0.58,3794,10.0.0.227,ICMP,4018,309,Info_814,2025-05-06 18:01:47
38,61.90588,192.168.0.72,4416,10.0.0.10,TCP,4473,304,Info_746,2025-05-06 18:01:48
39,64.57219,192.168.0.28,4696,10.0.0.251,TCP,5103,367,Info_688,2025-05-06 18:01:49
40,64.10288,192.168.0.68,5055,10.0.0.45,TCP,5524,406,Info_946,2025-05-06 18:01:50
41,63.746216,192.168.0.71,5278,10.0.0.72,ICMP,5913,456,Info_438,2025-05-06 18:01:51
42,62.675755,192.168.0.105,5463,10.0.0.111,ICMP,6081,474,Info_778,2025-05-06 18:01:52
43,61.501114,192.168.0.97,5563,10.0.0.96,ICMP,6070,469,Info_184,2025-05-06 18:01:53
44,59.820778,192.168.0.69,5585,10.0.0.75,UDP,6076,469,Info_766,2025-05-06 18:01:54
45,56.318073,192.168.0.61,5610,10.0.0.73,UDP,6058,462,Info_550,2025-05-06 18:01:55
46,53.559845,192.168.0.45,5595,10.0.0.62,UDP,6135,481,Info_432,2025-05-06 18:01:56
47,51.159645,192.168.0.60,5707,10.0.0.61,UDP,6034,479,Info_74,2025-05-06 18:01:57
48,48.824482,192.168.0.29,5545,10.0.0.52,UDP,6060,489,Info_340,2025-05-06 18:01:58
49,45.814693,192.168.0.25,5408,10.0.0.56,UDP,5833,460,Info_72,2025-05-06 18:01:59
50,44.09953,192.168.0.237,5095,10.0.0.36,TCP,5758,462,Info_50,2025-05-06 18:02:00
51,41.055973,192.168.0.247,5017,10.0.0.37,TCP,5520,433,Info_220,2025-05-06 18:02:01
52,40.99172,192.168.0.194,4637,10.0.0.9,TCP,5549,455,Info_382,2025-05-06 18:02:02
53,34.381058,192.168.0.71,5116,10.0.0.60,TCP,5170,375,Info_738,2025-05-06 18:02:03
54,41.66278,192.168.0.111,3970,10.0.0.210,TCP,5540,467,Info_620,2025-05-06 18:02:04
55,20.033876,192.168.0.120,6004,10.0.0.184,ICMP,4439,218,Info_520,2025-05-06 18:02:05
56,48.87425,192.168.0.145,2832,10.0.0.105,UDP,5766,469,Info_882,2025-05-06 18:02:06
57,1.0379598,192.168.0.101,6763,10.0.0.10,TCP,3394,73,Info_166,2025-05-06 18:02:07
58,55.576523,192.168.0.24,2232,10.0.0.26,ICMP,5824,451,Info_972,2025-05-06 18:02:08
59,4.853602,192.168.0.174,6996,10.0.0.21,TCP,3150,38,Info_312,2025-05-06 18:02:09
60,59.263058,192.168.0.232,1994,10.0.0.231,ICMP,5707,443,Info_284,2025-05-06 18:02:10
61,8.095379,192.168.0.115,6952,10.0.0.197,TCP,2948,30,Info_422,2025-05-06 18:02:11
62,58.429188,192.168.0.197,1995,10.0.0.201,ICMP,5575,432,Info_234,2025-05-06 18:02:12
63,11.653908,192.168.0.12,6783,10.0.0.118,TCP,2730,33,Info_598,2025-05-06 18:02:13
64,56.206005,192.168.0.162,2017,10.0.0.184,ICMP,5467,423,Info_588,2025-05-06 18:02:14
65,15.372999,192.168.0.15,6834,10.0.0.105,TCP,2571,15,Info_422,2025-05-06 18:02:15
66,56.410927,192.168.0.141,1973,10.0.0.163,ICMP,5364,414,Info_646,2025-05-06 18:02:16
67,19.783743,192.168.0.26,6884,10.0.0.95,TCP,2486,1,Info_264,2025-05-06 18:02:17
68,55.766804,192.168.0.137,2052,10.0.0.153,ICMP,5251,402,Info_842,2025-05-06 18:02:18
69,22.628208,192.168.0.51,6999,10.0.0.98,TCP,2355,14,Info_946,2025-05-06 18:02:19
70,56.483536,192.168.0.128,2033,10.0.0.139,ICMP,5188,396,Info_28,2025-05-06 18:02:20
71,23.344143,192.168.0.137,7227,10.0.0.146,TCP,2290,38,Info_814,2025-05-06 18:02:21
72,58.783104,192.168.0.106,1883,10.0.0.118,ICMP,5118,387,Info_140,2025-05-06 18:02:22
73,26.14035,192.168.0.147,7295,10.0.0.139,TCP,2171,48,Info_136,2025-05-06 18:02:23
74,56.550663,192.168.0.106,2028,10.0.0.117,ICMP,5018,383,Info_412,2025-05-06 18:02:24
75,31.140656,192.168.0.65,7183,10.0.0.76,TCP,1926,50,Info_388,2025-05-06 18:02:25
76,53.58212,192.168.0.86,2120,10.0.0.108,ICMP,4925,376,Info_516,2025-05-06 18:02:26
77,33.970886,192.168.0.63,7205,10.0.0.59,TCP,1793,60,Info_796,2025-05-06 18:02:27
78,53.611977,192.168.0.82,2123,10.0.0.96,ICMP,4839,382,Info_558,2025-05-06 18:02:28
79,36.31628,192.168.0.119,7328,10.0.0.79,TCP,1728,75,Info_222,2025-05-06 18:02:29
80,53.127663,192.168.0.96,2232,10.0.0.88,ICMP,4738,385,Info_578,2025-05-06 18:02:30
81,38.625153,192.168.0.126,7363,10.0.0.72,TCP,1613,84,Info_174,2025-05-06 18:02:31
82,52.669098,192.168.0.79,2237,10.0.0.62,ICMP,4619,389,Info_300,2025-05-06 18:02:32
83,39.91235,192.168.0.142,7428,10.0.0.75,TCP,1516,95,Info_688,2025-05-06 18:02:33
84,53.17933,192.168.0.50,2127,10.0.0.23,ICMP,4473,388,Info_692,2025-05-06 18:02:34
85,41.955956,192.168.0.131,7440,10.0.0.52,TCP,1389,96,Info_604,2025-05-06 18:02:35
86,50.48686,192.168.0.32,2197,10.0.0.3,ICMP,4356,384,Info_382,2025-05-06 18:02:36
87,44.551468,192.168.0.39,7352,10.0.0.192,UDP,1054,78,Info_738,2025-05-06 18:02:37
88,43.70223,192.168.0.5,2186,10.0.0.228,ICMP,4078,355,Info_114,2025-05-06 18:02:38
89,45.715576,192.168.0.250,7369,10.0.0.124,UDP,807,73,Info_726,2025-05-06 18:02:39
90,41.95655,192.168.0.244,2154,10.0.0.186,ICMP,3880,353,Info_532,2025-05-06 18:02:40
91,46.718716,192.168.0.50,7512,10.0.0.147,UDP,753,89,Info_42,2025-05-06 18:02:41
92,43.929966,192.168.0.245,2179,10.0.0.140,ICMP,3752,370,Info_474,2025-05-06 18:02:42
93,47.251766,192.168.0.19,7516,10.0.0.102,UDP,658,79,Info_14,2025-05-06 18:02:43
94,40.53101,192.168.0.228,2135,10.0.0.109,ICMP,3532,351,Info_690,2025-05-06 18:02:44
95,47.294395,192.168.0.227,7516,10.0.0.52,UDP,508,77,Info_520,2025-05-06 18:02:45
96,37.68515,192.168.0.210,2052,10.0.0.93,TCP,3352,320,Info_128,2025-05-06 18:02:46
97,46.745544,192.168.0.214,7537,10.0.0.34,UDP,489,80,Info_588,2025-05-06 18:02:47
98,34.077995,192.168.0.225,2198,10.0.0.78,ICMP,3151,283,Info_452,2025-05-06 18:02:48
99,47.271305,192.168.0.98,7448,10.0.0.203,ICMP,354,50,Info_268,2025-05-06 18:02:49
100,25.974209,192.168.0.2,2535,10.0.0.84,ICMP,2896,207,Info_32,2025-05-06 18:02:50
101,44.040543,192.168.0.28,7224,10.0.0.197,UDP,581,49,Info_12,2025-05-06 18:02:51
102,26.37176,192.168.0.18,2613,10.0.0.52,ICMP,2760,197,Info_962,2025-05-06 18:02:52
103,41.941814,192.168.0.13,7138,10.0.0.231,TCP,969,52,Info_840,2025-05-06 18:02:53
104,29.737122,192.168.0.35,2680,10.0.0.26,ICMP,2728,197,Info_696,2025-05-06 18:02:54
105,41.776222,192.168.0.247,7092,10.0.0.227,TCP,1040,64,Info_348,2025-05-06 18:02:55
106,25.820297,192.168.0.54,2818,10.0.0.31,ICMP,2584,148,Info_458,2025-05-06 18:02:56
107,40.382366,192.168.0.175,6858,10.0.0.200,TCP,1067,73,Info_710,2025-05-06 18:02:57
108,21.282915,192.168.0.54,2939,10.0.0.23,ICMP,2401,102,Info_898,2025-05-06 18:02:58
109,39.69893,192.168.0.126,6708,10.0.0.175,TCP,1088,79,Info_958,2025-05-06 18:02:59
110,18.761877,192.168.0.72,3136,10.0.0.5,ICMP,2250,70,Info_950,2025-05-06 18:03:00
111,41.62875,192.168.0.123,6770,10.0.0.158,UDP,931,82,Info_746,2025-05-06 18:03:01
112,14.199106,192.168.0.110,3409,10.0.0.9,UDP,2098,25,Info_320,2025-05-06 18:03:02
113,41.940254,192.168.0.104,6729,10.0.0.140,UDP,902,91,Info_24,2025-05-06 18:03:03
114,12.142937,192.168.0.137,3595,10.0.0.234,UDP,1975,4,Info_360,2025-05-06 18:03:04
115,39.043037,192.168.0.78,6565,10.0.0.112,TCP,1054,126,Info_374,2025-05-06 18:03:05
116,12.646763,192.168.0.141,3655,10.0.0.210,UDP,1948,17,Info_248,2025-05-06 18:03:06
117,39.88561,192.168.0.76,6579,10.0.0.103,TCP,982,140,Info_606,2025-05-06 18:03:07
118,7.4463053,192.168.0.167,3870,10.0.0.229,UDP,1881,58,Info_620,2025-05-06 18:03:08
119,41.887527,192.168.0.65,6621,10.0.0.86,UDP,833,130,Info_148,2025-05-06 18:03:09
120,0.30181855,192.168.0.195,4094,10.0.0.22,UDP,1764,100,Info_954,2025-05-06 18:03:10
