No.,Time,Source,Source port,Destination,Protocol,Destination port,Length,Info,Date time
87,4.639979,192.168.0.157,5371,10.0.0.234,ICMP,2007,125,Info_208,2025-05-06 18:11:13
88,29.176325,192.168.0.106,2772,10.0.0.218,ICMP,3236,41,Info_946,2025-05-06 18:11:14
89,4.9284415,192.168.0.81,5181,10.0.0.207,ICMP,1967,137,Info_830,2025-05-06 18:11:15
90,26.137465,192.168.0.111,2777,10.0.0.232,ICMP,3078,68,Info_904,2025-05-06 18:11:16
91,4.1260915,192.168.0.59,5040,10.0.0.206,ICMP,1893,164,Info_992,2025-05-06 18:11:17
92,23.969225,192.168.0.120,2755,10.0.0.253,ICMP,2958,95,Info_568,2025-05-06 18:11:18
93,4.8306184,192.168.0.27,4884,10.0.0.205,ICMP,1841,184,Info_274,2025-05-06 18:11:19
94,21.052603,192.168.0.107,2726,10.0.0.251,ICMP,2816,116,Info_270,2025-05-06 18:11:20
95,4.373141,192.168.0.188,4607,10.0.0.174,ICMP,1849,190,Info_732,2025-05-06 18:11:21
96,17.653637,192.168.0.101,2710,10.0.0.251,ICMP,2671,139,Info_730,2025-05-06 18:11:22
97,4.1191177,192.168.0.108,4356,10.0.0.150,ICMP,1841,200,Info_398,2025-05-06 18:11:23
98,12.944965,192.168.0.125,2829,10.0.0.4,ICMP,2496,161,Info_624,2025-05-06 18:11:24
99,5.8426337,192.168.0.59,4269,10.0.0.120,ICMP,1772,207,Info_912,2025-05-06 18:11:25
100,9.31112,192.168.0.128,2894,10.0.0.0,ICMP,2402,172,Info_536,2025-05-06 18:11:26
101,5.9367256,192.168.0.228,4094,10.0.0.95,ICMP,1767,215,Info_258,2025-05-06 18:11:27
102,8.321123,192.168.0.111,2810,10.0.0.3,ICMP,2350,187,Info_948,2025-05-06 18:11:28
103,3.1364396,192.168.0.175,3797,10.0.0.108,ICMP,1850,232,Info_6,2025-05-06 18:11:29
104,7.156436,192.168.0.120,2775,10.0.0.20,ICMP,2240,212,Info_350,2025-05-06 18:11:30
105,2.1754577,192.168.0.126,3586,10.0.0.107,ICMP,1889,244,Info_590,2025-05-06 18:11:31
106,4.3723745,192.168.0.125,2809,10.0.0.27,ICMP,2170,223,Info_318,2025-05-06 18:11:32
107,2.3569062,192.168.0.47,3377,10.0.0.74,ICMP,1909,247,Info_310,2025-05-06 18:11:33
108,1.9226716,192.168.0.123,2832,10.0.0.22,ICMP,2124,232,Info_446,2025-05-06 18:11:34
109,3.034599,192.168.0.18,3295,10.0.0.62,ICMP,1894,257,Info_264,2025-05-06 18:11:35
110,0.5395964,192.168.0.150,2922,10.0.0.28,ICMP,2027,248,Info_830,2025-05-06 18:11:36
111,5.609639,192.168.0.44,3384,10.0.0.66,ICMP,1788,272,Info_848,2025-05-06 18:11:37
112,3.5705163,192.168.0.195,3074,10.0.0.36,ICMP,1907,265,Info_468,2025-05-06 18:11:38
113,7.5054483,192.168.0.46,3412,10.0.0.61,ICMP,1717,283,Info_314,2025-05-06 18:11:39
114,4.7019677,192.168.0.187,3050,10.0.0.34,ICMP,1853,276,Info_424,2025-05-06 18:11:40
115,7.312198,192.168.0.11,3265,10.0.0.61,ICMP,1713,292,Info_736,2025-05-06 18:11:41
116,5.6575375,192.168.0.196,3053,10.0.0.44,ICMP,1782,291,Info_682,2025-05-06 18:11:42
117,8.472009,192.168.0.1,3233,10.0.0.65,ICMP,1688,302,Info_946,2025-05-06 18:11:43
118,8.683165,192.168.0.228,3169,10.0.0.54,ICMP,1707,302,Info_488,2025-05-06 18:11:44
119,11.542447,192.168.0.11,3348,10.0.0.56,ICMP,1628,310,Info_504,2025-05-06 18:11:45
120,12.048907,192.168.0.232,3296,10.0.0.40,ICMP,1642,308,Info_922,2025-05-06 18:11:46
121,13.913258,192.168.0.2,3399,10.0.0.47,ICMP,1592,314,Info_134,2025-05-06 18:11:47
122,13.819547,192.168.0.249,3366,10.0.0.48,ICMP,1600,319,Info_422,2025-05-06 18:11:48
123,15.356822,192.168.0.30,3471,10.0.0.63,ICMP,1546,329,Info_736,2025-05-06 18:11:49
124,15.815945,192.168.0.30,3472,10.0.0.64,ICMP,1537,334,Info_958,2025-05-06 18:11:50
125,16.711016,192.168.0.37,3500,10.0.0.65,ICMP,1510,340,Info_930,2025-05-06 18:11:51
126,15.807636,192.168.0.5,3404,10.0.0.54,ICMP,1542,342,Info_242,2025-05-06 18:11:52
127,15.161033,192.168.0.242,3343,10.0.0.47,ICMP,1551,347,Info_606,2025-05-06 18:11:53
128,14.505763,192.168.0.225,3294,10.0.0.43,ICMP,1568,351,Info_712,2025-05-06 18:11:54
129,15.494855,192.168.0.237,3335,10.0.0.47,ICMP,1537,357,Info_818,2025-05-06 18:11:55
130,17.2126,192.168.0.1,3404,10.0.0.50,ICMP,1498,362,Info_156,2025-05-06 18:11:56
131,19.484884,192.168.0.20,3507,10.0.0.53,ICMP,1479,364,Info_946,2025-05-06 18:11:57
132,20.92498,192.168.0.19,3546,10.0.0.47,ICMP,1484,365,Info_710,2025-05-06 18:11:58
133,21.541162,192.168.0.16,3558,10.0.0.41,ICMP,1475,369,Info_524,2025-05-06 18:11:59
134,21.22528,192.168.0.14,3543,10.0.0.39,ICMP,1473,376,Info_430,2025-05-06 18:12:00
135,20.997675,192.168.0.21,3544,10.0.0.41,TCP,1458,384,Info_450,2025-05-06 18:12:01
136,21.328814,192.168.0.30,3565,10.0.0.42,TCP,1444,390,Info_96,2025-05-06 18:12:02
137,21.908445,192.168.0.35,3587,10.0.0.41,TCP,1442,394,Info_290,2025-05-06 18:12:03
138,22.16918,192.168.0.28,3582,10.0.0.35,TCP,1453,397,Info_786,2025-05-06 18:12:04
139,21.964653,192.168.0.14,3552,10.0.0.27,TCP,1470,399,Info_726,2025-05-06 18:12:05
140,21.938116,192.168.0.7,3539,10.0.0.22,TCP,1479,401,Info_522,2025-05-06 18:12:06
141,22.732504,192.168.0.15,3576,10.0.0.22,TCP,1476,405,Info_512,2025-05-06 18:12:07
142,24.57523,192.168.0.37,3667,10.0.0.26,TCP,1456,409,Info_488,2025-05-06 18:12:08
143,26.944798,192.168.0.62,3766,10.0.0.32,TCP,1429,412,Info_628,2025-05-06 18:12:09
144,28.764624,192.168.0.80,3843,10.0.0.34,TCP,1406,414,Info_624,2025-05-06 18:12:10
145,29.18114,192.168.0.84,3871,10.0.0.30,TCP,1399,418,Info_204,2025-05-06 18:12:11
146,28.565365,192.168.0.84,3867,10.0.0.24,TCP,1400,422,Info_18,2025-05-06 18:12:12
147,28.06341,192.168.0.86,3867,10.0.0.22,TCP,1394,427,Info_294,2025-05-06 18:12:13
148,28.313309,192.168.0.96,3889,10.0.0.23,TCP,1375,431,Info_676,2025-05-06 18:12:14
149,29.292315,192.168.0.112,3943,10.0.0.25,TCP,1350,435,Info_538,2025-05-06 18:12:15
150,30.353981,192.168.0.122,4000,10.0.0.22,TCP,1330,439,Info_200,2025-05-06 18:12:16
151,31.050318,192.168.0.125,4042,10.0.0.14,TCP,1320,441,Info_920,2025-05-06 18:12:17
152,31.42839,192.168.0.127,4074,10.0.0.8,TCP,1315,443,Info_496,2025-05-06 18:12:18
153,32.180183,192.168.0.140,4126,10.0.0.7,UDP,1294,446,Info_606,2025-05-06 18:12:19
154,33.634357,192.168.0.163,4206,10.0.0.10,UDP,1255,448,Info_914,2025-05-06 18:12:20
155,35.67744,192.168.0.193,4307,10.0.0.14,UDP,1203,449,Info_46,2025-05-06 18:12:21
156,37.461514,192.168.0.215,4395,10.0.0.14,UDP,1149,449,Info_974,2025-05-06 18:12:22
157,38.058334,192.168.0.224,4439,10.0.0.9,UDP,1121,450,Info_300,2025-05-06 18:12:23
158,37.247902,192.168.0.218,4429,10.0.0.2,UDP,1128,453,Info_284,2025-05-06 18:12:24
159,35.933144,192.168.0.210,4398,10.0.0.253,UDP,1147,459,Info_38,2025-05-06 18:12:25
160,35.155373,192.168.0.205,4375,10.0.0.250,UDP,1152,462,Info_946,2025-05-06 18:12:26
161,35.3265,192.168.0.209,4394,10.0.0.247,UDP,1137,464,Info_254,2025-05-06 18:12:27
162,36.017887,192.168.0.216,4441,10.0.0.240,UDP,1117,464,Info_622,2025-05-06 18:12:28
163,36.685497,192.168.0.214,4482,10.0.0.228,UDP,1096,462,Info_460,2025-05-06 18:12:29
164,36.920555,192.168.0.206,4503,10.0.0.214,UDP,1090,461,Info_340,2025-05-06 18:12:30
165,36.75571,192.168.0.199,4519,10.0.0.203,UDP,1094,461,Info_338,2025-05-06 18:12:31
166,36.762947,192.168.0.202,4543,10.0.0.197,UDP,1090,462,Info_210,2025-05-06 18:12:32
167,37.16542,192.168.0.210,4582,10.0.0.193,UDP,1070,463,Info_536,2025-05-06 18:12:33
168,37.583477,192.168.0.215,4619,10.0.0.187,UDP,1051,462,Info_762,2025-05-06 18:12:34
169,37.34991,192.168.0.213,4633,10.0.0.180,UDP,1053,464,Info_278,2025-05-06 18:12:35
170,35.974747,192.168.0.201,4604,10.0.0.173,ICMP,1098,469,Info_222,2025-05-06 18:12:36
171,33.918087,192.168.0.178,4528,10.0.0.169,ICMP,1171,475,Info_750,2025-05-06 18:12:37
172,32.18258,192.168.0.157,4454,10.0.0.165,ICMP,1227,478,Info_450,2025-05-06 18:12:38
173,31.63144,192.168.0.152,4435,10.0.0.161,ICMP,1233,480,Info_158,2025-05-06 18:12:39
174,32.334145,192.168.0.160,4487,10.0.0.157,ICMP,1220,481,Info_426,2025-05-06 18:12:40
175,32.97779,192.168.0.164,4551,10.0.0.145,ICMP,1198,480,Info_128,2025-05-06 18:12:41
176,33.136993,192.168.0.157,4589,10.0.0.129,ICMP,1193,480,Info_396,2025-05-06 18:12:42
177,32.46625,192.168.0.143,4576,10.0.0.116,ICMP,1222,481,Info_208,2025-05-06 18:12:43
178,31.443316,192.168.0.130,4535,10.0.0.111,ICMP,1260,485,Info_218,2025-05-06 18:12:44
179,30.247396,192.168.0.120,4481,10.0.0.109,ICMP,1279,488,Info_730,2025-05-06 18:12:45
180,29.649633,192.168.0.119,4456,10.0.0.111,ICMP,1289,490,Info_594,2025-05-06 18:12:46
181,28.833754,192.168.0.109,4424,10.0.0.106,ICMP,1307,492,Info_108,2025-05-06 18:12:47
182,27.398746,192.168.0.87,4366,10.0.0.94,ICMP,1339,494,Info_230,2025-05-06 18:12:48
183,25.1409,192.168.0.53,4270,10.0.0.77,ICMP,1388,496,Info_690,2025-05-06 18:12:49
184,23.052855,192.168.0.28,4192,10.0.0.68,ICMP,1439,497,Info_222,2025-05-06 18:12:50
185,21.953829,192.168.0.20,4164,10.0.0.67,ICMP,1483,498,Info_692,2025-05-06 18:12:51
186,22.460957,192.168.0.35,4210,10.0.0.73,ICMP,1488,501,Info_250,2025-05-06 18:12:52
187,23.396738,192.168.0.53,4288,10.0.0.75,ICMP,1483,502,Info_120,2025-05-06 18:12:53
188,24.02509,192.168.0.66,4357,10.0.0.73,ICMP,1490,503,Info_278,2025-05-06 18:12:54
189,23.461016,192.168.0.63,4365,10.0.0.69,ICMP,1524,504,Info_30,2025-05-06 18:12:55
190,22.011765,192.168.0.52,4317,10.0.0.68,ICMP,1571,505,Info_304,2025-05-06 18:12:56
191,20.54462,192.168.0.43,4254,10.0.0.73,ICMP,1616,507,Info_58,2025-05-06 18:12:57
192,19.919117,192.168.0.46,4226,10.0.0.84,ICMP,1640,506,Info_852,2025-05-06 18:12:58
193,19.741661,192.168.0.50,4226,10.0.0.92,ICMP,1655,506,Info_822,2025-05-06 18:12:59
194,19.276388,192.168.0.48,4226,10.0.0.91,ICMP,1680,506,Info_436,2025-05-06 18:13:00
195,18.286545,192.168.0.37,4209,10.0.0.83,ICMP,1719,506,Info_46,2025-05-06 18:13:01
196,17.129583,192.168.0.24,4185,10.0.0.75,TCP,1761,506,Info_614,2025-05-06 18:13:02
197,16.614683,192.168.0.21,4185,10.0.0.73,TCP,1786,506,Info_568,2025-05-06 18:13:03
198,17.177483,192.168.0.34,4233,10.0.0.76,TCP,1785,507,Info_686,2025-05-06 18:13:04
199,18.355091,192.168.0.54,4317,10.0.0.80,TCP,1768,509,Info_442,2025-05-06 18:13:05
200,19.203264,192.168.0.70,4391,10.0.0.80,TCP,1763,510,Info_812,2025-05-06 18:13:06
201,18.745024,192.168.0.67,4401,10.0.0.75,TCP,1790,510,Info_354,2025-05-06 18:13:07
202,16.970987,192.168.0.47,4336,10.0.0.69,TCP,1844,509,Info_452,2025-05-06 18:13:08
203,14.832683,192.168.0.23,4238,10.0.0.69,TCP,1910,507,Info_716,2025-05-06 18:13:09
204,13.1277275,192.168.0.7,4165,10.0.0.72,TCP,1980,503,Info_20,2025-05-06 18:13:10
205,12.572177,192.168.0.7,4151,10.0.0.78,TCP,2012,501,Info_594,2025-05-06 18:13:11
206,12.468309,192.168.0.10,4168,10.0.0.79,TCP,2028,501,Info_528,2025-05-06 18:13:12
207,12.287636,192.168.0.9,4192,10.0.0.72,TCP,2043,503,Info_520,2025-05-06 18:13:13
208,11.612124,192.168.0.1,4195,10.0.0.63,TCP,2083,503,Info_614,2025-05-06 18:13:14
209,10.981936,192.168.0.251,4196,10.0.0.59,TCP,2119,502,Info_990,2025-05-06 18:13:15
210,10.939546,192.168.0.1,4214,10.0.0.62,TCP,2135,502,Info_834,2025-05-06 18:13:16
211,11.705454,192.168.0.20,4265,10.0.0.71,TCP,2120,504,Info_598,2025-05-06 18:13:17
212,12.532325,192.168.0.39,4321,10.0.0.81,TCP,2104,505,Info_602,2025-05-06 18:13:18
213,12.589188,192.168.0.46,4343,10.0.0.85,TCP,2113,505,Info_668,2025-05-06 18:13:19
214,11.381848,192.168.0.35,4302,10.0.0.84,TCP,2166,503,Info_180,2025-05-06 18:13:20
215,9.057625,192.168.0.7,4223,10.0.0.79,TCP,2281,497,Info_4,2025-05-06 18:13:21
216,7.5531797,192.168.0.252,4159,10.0.0.87,TCP,2377,491,Info_172,2025-05-06 18:13:22
217,7.060607,192.168.0.252,4140,10.0.0.96,TCP,2420,488,Info_254,2025-05-06 18:13:23
218,8.097275,192.168.0.19,4195,10.0.0.106,TCP,2378,491,Info_570,2025-05-06 18:13:24
219,8.8206005,192.168.0.34,4250,10.0.0.107,TCP,2341,494,Info_376,2025-05-06 18:13:25
220,9.296794,192.168.0.41,4298,10.0.0.102,TCP,2324,498,Info_352,2025-05-06 18:13:26
221,8.807535,192.168.0.39,4301,10.0.0.100,UDP,2361,498,Info_334,2025-05-06 18:13:27
222,8.254488,192.168.0.39,4292,10.0.0.105,UDP,2404,496,Info_568,2025-05-06 18:13:28
223,8.163066,192.168.0.46,4292,10.0.0.116,UDP,2432,495,Info_536,2025-05-06 18:13:29
224,8.662767,192.168.0.60,4311,10.0.0.129,UDP,2433,495,Info_226,2025-05-06 18:13:30
225,8.691366,192.168.0.66,4313,10.0.0.137,UDP,2450,494,Info_778,2025-05-06 18:13:31
226,7.703574,192.168.0.57,4274,10.0.0.139,UDP,2511,491,Info_98,2025-05-06 18:13:32
227,6.475349,192.168.0.43,4215,10.0.0.142,UDP,2590,486,Info_238,2025-05-06 18:13:33
228,5.1428275,192.168.0.25,4142,10.0.0.147,UDP,2682,480,Info_12,2025-05-06 18:13:34
229,5.286701,192.168.0.38,4147,10.0.0.164,UDP,2701,478,Info_622,2025-05-06 18:13:35
230,5.969222,192.168.0.61,4183,10.0.0.181,UDP,2687,478,Info_704,2025-05-06 18:13:36
231,6.9344954,192.168.0.78,4228,10.0.0.188,UDP,2643,481,Info_988,2025-05-06 18:13:37
232,7.81004,192.168.0.87,4271,10.0.0.186,UDP,2601,485,Info_696,2025-05-06 18:13:38
233,7.8817086,192.168.0.89,4286,10.0.0.184,UDP,2601,486,Info_844,2025-05-06 18:13:39
234,7.327159,192.168.0.89,4267,10.0.0.191,UDP,2643,484,Info_336,2025-05-06 18:13:40
235,7.2999077,192.168.0.110,4275,10.0.0.217,UDP,2675,479,Info_500,2025-05-06 18:13:41
236,7.6134043,192.168.0.140,4298,10.0.0.249,UDP,2692,474,Info_762,2025-05-06 18:13:42
237,7.844241,192.168.0.163,4304,10.0.0.18,UDP,2700,470,Info_532,2025-05-06 18:13:43
238,7.5159626,192.168.0.169,4287,10.0.0.29,ICMP,2725,467,Info_188,2025-05-06 18:13:44
239,6.9316225,192.168.0.166,4260,10.0.0.33,ICMP,2759,465,Info_722,2025-05-06 18:13:45
240,6.1770396,192.168.0.160,4226,10.0.0.36,ICMP,2799,462,Info_540,2025-05-06 18:13:46
241,5.9513764,192.168.0.162,4216,10.0.0.42,ICMP,2816,461,Info_696,2025-05-06 18:13:47
242,6.3766556,192.168.0.173,4238,10.0.0.49,ICMP,2798,461,Info_192,2025-05-06 18:13:48
243,7.19703,192.168.0.185,4281,10.0.0.51,ICMP,2759,464,Info_258,2025-05-06 18:13:49
244,8.339103,192.168.0.199,4342,10.0.0.51,ICMP,2701,468,Info_520,2025-05-06 18:13:50
245,9.023066,192.168.0.208,4380,10.0.0.52,ICMP,2668,470,Info_874,2025-05-06 18:13:51
246,8.895869,192.168.0.214,4377,10.0.0.60,ICMP,2682,469,Info_622,2025-05-06 18:13:52
247,8.849509,192.168.0.234,4375,10.0.0.81,ICMP,2699,465,Info_938,2025-05-06 18:13:53
248,9.099157,192.168.0.27,4385,10.0.0.108,ICMP,2701,461,Info_682,2025-05-06 18:13:54
249,9.958167,192.168.0.59,4422,10.0.0.131,ICMP,2666,459,Info_536,2025-05-06 18:13:55
250,10.709961,192.168.0.78,4459,10.0.0.142,ICMP,2630,459,Info_264,2025-05-06 18:13:56
251,11.186059,192.168.0.87,4488,10.0.0.144,ICMP,2610,461,Info_180,2025-05-06 18:13:57
252,11.407764,192.168.0.90,4506,10.0.0.143,ICMP,2598,462,Info_58,2025-05-06 18:13:58
253,11.874278,192.168.0.102,4536,10.0.0.148,ICMP,2578,463,Info_386,2025-05-06 18:13:59
254,13.067086,192.168.0.130,4599,10.0.0.162,ICMP,2530,465,Info_908,2025-05-06 18:14:00
255,14.790304,192.168.0.168,4691,10.0.0.178,ICMP,2462,468,Info_830,2025-05-06 18:14:01
256,16.51239,192.168.0.203,4792,10.0.0.190,TCP,2394,472,Info_704,2025-05-06 18:14:02
257,17.533394,192.168.0.224,4859,10.0.0.195,TCP,2353,475,Info_452,2025-05-06 18:14:03
258,17.687876,192.168.0.234,4877,10.0.0.200,TCP,2343,474,Info_976,2025-05-06 18:14:04
259,17.344076,192.168.0.242,4858,10.0.0.210,TCP,2348,471,Info_414,2025-05-06 18:14:05
