No.,Time,Source,Source port,Destination,Protocol,Destination port,Length,Info,Date time
43,53.34182,192.168.0.1,6433,10.0.0.191,UDP,4836,491,Info_942,2025-05-06 18:12:46
44,52.572777,192.168.0.245,6453,10.0.0.191,UDP,4977,486,Info_970,2025-05-06 18:12:47
45,52.566357,192.168.0.241,6460,10.0.0.187,TCP,5121,486,Info_28,2025-05-06 18:12:48
46,52.88288,192.168.0.222,6381,10.0.0.183,TCP,5334,510,Info_42,2025-05-06 18:12:49
47,50.570076,192.168.0.243,6435,10.0.0.199,TCP,5371,519,Info_130,2025-05-06 18:12:50
48,42.778057,192.168.0.149,6746,10.0.0.50,TCP,5306,456,Info_488,2025-05-06 18:12:51
49,50.011105,192.168.0.177,5705,10.0.0.165,UDP,5583,551,Info_712,2025-05-06 18:12:52
50,25.176828,192.168.0.146,7043,10.0.0.205,TCP,4766,304,Info_32,2025-05-06 18:12:53
51,58.348804,192.168.0.125,4014,10.0.0.235,UDP,5635,548,Info_728,2025-05-06 18:12:54
52,8.576314,192.168.0.4,6987,10.0.0.12,TCP,3803,212,Info_90,2025-05-06 18:12:55
53,60.56993,192.168.0.52,3189,10.0.0.194,ICMP,5559,521,Info_462,2025-05-06 18:12:56
54,2.1965578,192.168.0.27,6970,10.0.0.208,TCP,3215,181,Info_366,2025-05-06 18:12:57
55,59.985172,192.168.0.23,3010,10.0.0.177,ICMP,5430,490,Info_558,2025-05-06 18:12:58
56,4.923828,192.168.0.113,6620,10.0.0.67,ICMP,2955,226,Info_438,2025-05-06 18:12:59
57,57.287376,192.168.0.3,3107,10.0.0.165,UDP,5266,464,Info_532,2025-05-06 18:13:00
58,7.506402,192.168.0.219,6824,10.0.0.119,ICMP,2930,174,Info_406,2025-05-06 18:13:01
59,62.180443,192.168.0.217,2589,10.0.0.143,ICMP,5201,446,Info_336,2025-05-06 18:13:02
60,11.657103,192.168.0.126,7101,10.0.0.180,TCP,2703,117,Info_582,2025-05-06 18:13:03
61,64.10537,192.168.0.166,2240,10.0.0.130,ICMP,5134,418,Info_172,2025-05-06 18:13:04
62,12.673779,192.168.0.223,6813,10.0.0.67,ICMP,2514,147,Info_472,2025-05-06 18:13:05
63,59.235985,192.168.0.158,2503,10.0.0.116,UDP,4980,399,Info_480,2025-05-06 18:13:06
64,11.735304,192.168.0.88,6516,10.0.0.247,ICMP,2516,168,Info_764,2025-05-06 18:13:07
65,56.230206,192.168.0.152,2668,10.0.0.106,UDP,4857,387,Info_534,2025-05-06 18:13:08
66,12.043698,192.168.0.105,6544,10.0.0.247,ICMP,2467,154,Info_168,2025-05-06 18:13:09
67,55.25889,192.168.0.138,2674,10.0.0.85,UDP,4697,386,Info_420,2025-05-06 18:13:10
68,15.527614,192.168.0.98,6510,10.0.0.223,ICMP,2233,137,Info_860,2025-05-06 18:13:11
69,54.57542,192.168.0.109,2638,10.0.0.54,UDP,4554,394,Info_976,2025-05-06 18:13:12
70,17.00588,192.168.0.143,6590,10.0.0.238,ICMP,2111,113,Info_964,2025-05-06 18:13:13
71,58.91468,192.168.0.60,2300,10.0.0.22,UDP,4470,393,Info_474,2025-05-06 18:13:14
72,19.014843,192.168.0.220,6748,10.0.0.14,ICMP,1986,84,Info_312,2025-05-06 18:13:15
73,59.940403,192.168.0.32,2171,10.0.0.2,UDP,4357,388,Info_640,2025-05-06 18:13:16
74,24.537546,192.168.0.136,6550,10.0.0.212,ICMP,1701,84,Info_110,2025-05-06 18:13:17
75,54.93037,192.168.0.15,2423,10.0.0.225,TCP,4170,398,Info_36,2025-05-06 18:13:18
76,28.828413,192.168.0.17,6276,10.0.0.135,ICMP,1445,95,Info_552,2025-05-06 18:13:19
77,50.94931,192.168.0.19,2580,10.0.0.210,TCP,4015,403,Info_948,2025-05-06 18:13:20
78,29.548746,192.168.0.90,6423,10.0.0.174,ICMP,1439,66,Info_370,2025-05-06 18:13:21
79,52.259617,192.168.0.15,2541,10.0.0.186,TCP,3893,391,Info_760,2025-05-06 18:13:22
80,31.61592,192.168.0.115,6482,10.0.0.173,ICMP,1329,50,Info_958,2025-05-06 18:13:23
81,51.97804,192.168.0.240,2460,10.0.0.146,TCP,3702,387,Info_802,2025-05-06 18:13:24
82,33.821613,192.168.0.69,6377,10.0.0.136,ICMP,1196,58,Info_504,2025-05-06 18:13:25
83,51.96958,192.168.0.197,2288,10.0.0.107,TCP,3537,388,Info_542,2025-05-06 18:13:26
84,34.779827,192.168.0.95,6454,10.0.0.143,ICMP,1150,41,Info_22,2025-05-06 18:13:27
85,52.62595,192.168.0.156,2077,10.0.0.71,TCP,3379,385,Info_376,2025-05-06 18:13:28
86,40.825718,192.168.0.213,6041,10.0.0.37,TCP,734,117,Info_864,2025-05-06 18:13:29
87,43.574802,192.168.0.201,2604,10.0.0.80,ICMP,3269,379,Info_18,2025-05-06 18:13:30
88,41.336205,192.168.0.121,5894,10.0.0.225,TCP,648,154,Info_602,2025-05-06 18:13:31
89,36.978943,192.168.0.247,2910,10.0.0.96,ICMP,3139,347,Info_70,2025-05-06 18:13:32
90,36.87193,192.168.0.24,6434,10.0.0.77,ICMP,1031,41,Info_532,2025-05-06 18:13:33
91,46.632607,192.168.0.137,2310,10.0.0.226,TCP,2928,360,Info_248,2025-05-06 18:13:34
92,44.2518,192.168.0.175,6140,10.0.0.223,TCP,517,133,Info_360,2025-05-06 18:13:35
93,40.96293,192.168.0.181,2710,10.0.0.223,TCP,2795,326,Info_742,2025-05-06 18:13:36
94,41.21055,192.168.0.220,6418,10.0.0.252,TCP,733,71,Info_588,2025-05-06 18:13:37
95,40.332325,192.168.0.149,2503,10.0.0.210,TCP,2683,304,Info_232,2025-05-06 18:13:38
96,41.920586,192.168.0.219,6488,10.0.0.237,TCP,685,65,Info_168,2025-05-06 18:13:39
97,36.933846,192.168.0.156,2565,10.0.0.215,TCP,2559,262,Info_336,2025-05-06 18:13:40
98,42.954044,192.168.0.183,6455,10.0.0.208,TCP,616,69,Info_78,2025-05-06 18:13:41
99,31.509192,192.168.0.165,2720,10.0.0.203,TCP,2405,222,Info_22,2025-05-06 18:13:42
100,44.35398,192.168.0.105,6380,10.0.0.139,TCP,395,83,Info_610,2025-05-06 18:13:43
101,26.064665,192.168.0.170,2758,10.0.0.191,TCP,2240,182,Info_364,2025-05-06 18:13:44
102,41.83268,192.168.0.83,6379,10.0.0.139,ICMP,688,54,Info_852,2025-05-06 18:13:45
103,29.115957,192.168.0.144,2698,10.0.0.172,TCP,2243,168,Info_758,2025-05-06 18:13:46
104,41.337185,192.168.0.87,6513,10.0.0.132,ICMP,796,21,Info_54,2025-05-06 18:13:47
105,27.98062,192.168.0.137,2725,10.0.0.167,TCP,2212,139,Info_80,2025-05-06 18:13:48
106,43.11182,192.168.0.59,6485,10.0.0.119,ICMP,793,19,Info_770,2025-05-06 18:13:49
107,23.362259,192.168.0.139,2766,10.0.0.162,TCP,2072,101,Info_656,2025-05-06 18:13:50
108,43.706627,192.168.0.8,6344,10.0.0.95,ICMP,773,16,Info_448,2025-05-06 18:13:51
109,20.044392,192.168.0.155,2870,10.0.0.156,TCP,1956,67,Info_70,2025-05-06 18:13:52
110,44.297688,192.168.0.253,6328,10.0.0.92,ICMP,763,11,Info_762,2025-05-06 18:13:53
111,16.661959,192.168.0.197,3120,10.0.0.147,TCP,1786,34,Info_958,2025-05-06 18:13:54
112,46.274166,192.168.0.245,6329,10.0.0.82,ICMP,639,30,Info_524,2025-05-06 18:13:55
113,12.296443,192.168.0.243,3372,10.0.0.141,ICMP,1601,1,Info_872,2025-05-06 18:13:56
114,43.835514,192.168.0.174,6200,10.0.0.38,ICMP,750,43,Info_306,2025-05-06 18:13:57
115,11.033742,192.168.0.12,3518,10.0.0.131,ICMP,1521,24,Info_950,2025-05-06 18:13:58
116,38.739414,192.168.0.87,6022,10.0.0.214,ICMP,824,76,Info_492,2025-05-06 18:13:59
117,4.96643,192.168.0.66,3857,10.0.0.146,ICMP,1407,67,Info_976,2025-05-06 18:14:00
118,38.46567,192.168.0.35,5887,10.0.0.178,ICMP,875,82,Info_720,2025-05-06 18:14:01
119,5.5381136,192.168.0.99,4252,10.0.0.152,ICMP,1278,94,Info_352,2025-05-06 18:14:02
120,39.53795,192.168.0.228,5800,10.0.0.137,ICMP,821,74,Info_870,2025-05-06 18:14:03
121,10.372909,192.168.0.99,4381,10.0.0.129,ICMP,1253,99,Info_316,2025-05-06 18:14:04
122,41.324406,192.168.0.7,5909,10.0.0.111,ICMP,670,95,Info_258,2025-05-06 18:14:05
123,10.84586,192.168.0.102,4453,10.0.0.100,ICMP,1247,119,Info_70,2025-05-06 18:14:06
124,44.057552,192.168.0.42,6066,10.0.0.101,TCP,487,115,Info_670,2025-05-06 18:14:07
125,10.468753,192.168.0.78,4412,10.0.0.60,TCP,1253,130,Info_304,2025-05-06 18:14:08
126,44.90425,192.168.0.36,6100,10.0.0.72,TCP,418,126,Info_768,2025-05-06 18:14:09
127,6.955047,192.168.0.11,4166,10.0.0.6,TCP,1326,142,Info_874,2025-05-06 18:14:10
128,44.304794,192.168.0.37,6143,10.0.0.41,TCP,388,152,Info_996,2025-05-06 18:14:11
129,5.1072435,192.168.0.228,4005,10.0.0.227,TCP,1414,154,Info_886,2025-05-06 18:14:12
130,48.562805,192.168.0.71,6280,10.0.0.37,TCP,139,153,Info_144,2025-05-06 18:14:13
131,8.083482,192.168.0.242,4123,10.0.0.197,UDP,1313,164,Info_926,2025-05-06 18:14:14
132,51.23375,192.168.0.67,6273,10.0.0.13,UDP,129,136,Info_542,2025-05-06 18:14:15
133,10.429163,192.168.0.2,4256,10.0.0.169,UDP,1255,171,Info_570,2025-05-06 18:14:16
134,49.99842,192.168.0.63,6311,10.0.0.224,UDP,97,150,Info_910,2025-05-06 18:14:17
135,9.47897,192.168.0.22,4362,10.0.0.144,UDP,1236,200,Info_546,2025-05-06 18:14:18
136,48.985462,192.168.0.76,6408,10.0.0.202,UDP,59,172,Info_790,2025-05-06 18:14:19
137,10.2226095,192.168.0.47,4504,10.0.0.127,UDP,1196,220,Info_718,2025-05-06 18:14:20
138,47.819214,192.168.0.54,6405,10.0.0.164,UDP,60,175,Info_684,2025-05-06 18:14:21
139,10.70493,192.168.0.43,4539,10.0.0.94,UDP,1159,225,Info_736,2025-05-06 18:14:22
140,46.20692,192.168.0.22,6374,10.0.0.119,ICMP,45,175,Info_550,2025-05-06 18:14:23
141,12.16826,192.168.0.63,4663,10.0.0.74,UDP,1082,234,Info_88,2025-05-06 18:14:24
142,46.907837,192.168.0.31,6420,10.0.0.110,ICMP,128,170,Info_8,2025-05-06 18:14:25
143,18.446667,192.168.0.146,5050,10.0.0.70,ICMP,765,233,Info_302,2025-05-06 18:14:26
144,46.848362,192.168.0.11,6407,10.0.0.71,ICMP,264,152,Info_396,2025-05-06 18:14:27
145,24.155375,192.168.0.226,5453,10.0.0.68,ICMP,450,226,Info_382,2025-05-06 18:14:28
146,42.96252,192.168.0.203,6356,10.0.0.18,ICMP,97,162,Info_188,2025-05-06 18:14:29
147,25.953466,192.168.0.32,5681,10.0.0.69,ICMP,341,248,Info_876,2025-05-06 18:14:30
148,40.21787,192.168.0.197,6411,10.0.0.214,ICMP,1,191,Info_624,2025-05-06 18:14:31
149,29.43154,192.168.0.97,5961,10.0.0.84,ICMP,192,250,Info_732,2025-05-06 18:14:32
150,39.171368,192.168.0.193,6431,10.0.0.183,ICMP,18,194,Info_144,2025-05-06 18:14:33
151,32.938404,192.168.0.137,6196,10.0.0.103,ICMP,99,228,Info_388,2025-05-06 18:14:34
152,37.53478,192.168.0.185,6420,10.0.0.154,TCP,19,200,Info_124,2025-05-06 18:14:35
153,35.426563,192.168.0.182,6384,10.0.0.118,TCP,11,222,Info_314,2025-05-06 18:14:36
154,38.41273,192.168.0.223,6548,10.0.0.148,TCP,101,210,Info_546,2025-05-06 18:14:37
155,39.417152,192.168.0.16,6640,10.0.0.152,TCP,155,213,Info_42,2025-05-06 18:14:38
156,41.13656,192.168.0.45,6748,10.0.0.168,TCP,215,206,Info_500,2025-05-06 18:14:39
157,41.238506,192.168.0.59,6796,10.0.0.164,TCP,242,210,Info_762,2025-05-06 18:14:40
158,40.46369,192.168.0.65,6811,10.0.0.150,TCP,254,219,Info_454,2025-05-06 18:14:41
159,39.170475,192.168.0.71,6806,10.0.0.132,TCP,258,234,Info_554,2025-05-06 18:14:42
160,38.476963,192.168.0.82,6816,10.0.0.121,TCP,285,245,Info_114,2025-05-06 18:14:43
161,38.508816,192.168.0.89,6852,10.0.0.114,TCP,314,246,Info_710,2025-05-06 18:14:44
162,38.94345,192.168.0.92,6900,10.0.0.114,TCP,331,238,Info_476,2025-05-06 18:14:45
163,38.717262,192.168.0.82,6907,10.0.0.111,TCP,322,229,Info_876,2025-05-06 18:14:46
164,38.46124,192.168.0.75,6910,10.0.0.106,UDP,319,221,Info_816,2025-05-06 18:14:47
165,38.044388,192.168.0.75,6914,10.0.0.101,UDP,325,222,Info_648,2025-05-06 18:14:48
166,37.962444,192.168.0.85,6940,10.0.0.98,UDP,347,226,Info_710,2025-05-06 18:14:49
167,38.37506,192.168.0.100,6989,10.0.0.101,UDP,371,229,Info_442,2025-05-06 18:14:50
168,38.666267,192.168.0.111,7029,10.0.0.101,UDP,392,230,Info_242,2025-05-06 18:14:51
169,38.14183,192.168.0.110,7030,10.0.0.90,UDP,404,232,Info_988,2025-05-06 18:14:52
170,36.663647,192.168.0.98,6986,10.0.0.66,UDP,415,238,Info_186,2025-05-06 18:14:53
171,34.768753,192.168.0.85,6923,10.0.0.37,UDP,417,248,Info_532,2025-05-06 18:14:54
172,33.42225,192.168.0.78,6879,10.0.0.17,UDP,416,255,Info_442,2025-05-06 18:14:55
173,33.052807,192.168.0.79,6876,10.0.0.12,UDP,418,256,Info_46,2025-05-06 18:14:56
174,33.130245,192.168.0.82,6895,10.0.0.18,UDP,419,254,Info_878,2025-05-06 18:14:57
175,33.065136,192.168.0.72,6872,10.0.0.23,ICMP,395,250,Info_264,2025-05-06 18:14:58
176,32.869225,192.168.0.61,6843,10.0.0.24,ICMP,367,247,Info_660,2025-05-06 18:14:59
177,31.93975,192.168.0.59,6824,10.0.0.12,ICMP,363,250,Info_382,2025-05-06 18:15:00
178,31.03698,192.168.0.65,6828,10.0.0.253,ICMP,378,255,Info_174,2025-05-06 18:15:01
179,30.474764,192.168.0.78,6843,10.0.0.241,ICMP,394,258,Info_656,2025-05-06 18:15:02
180,30.134027,192.168.0.87,6869,10.0.0.236,ICMP,390,259,Info_528,2025-05-06 18:15:03
181,29.174488,192.168.0.83,6857,10.0.0.230,ICMP,344,259,Info_344,2025-05-06 18:15:04
182,27.210457,192.168.0.63,6795,10.0.0.216,ICMP,261,260,Info_94,2025-05-06 18:15:05
183,24.152048,192.168.0.34,6706,10.0.0.187,ICMP,149,259,Info_614,2025-05-06 18:15:06
184,22.126003,192.168.0.13,6641,10.0.0.164,ICMP,82,257,Info_958,2025-05-06 18:15:07
185,21.335382,192.168.0.4,6620,10.0.0.152,ICMP,61,256,Info_740,2025-05-06 18:15:08
186,22.554798,192.168.0.18,6667,10.0.0.168,ICMP,85,258,Info_508,2025-05-06 18:15:09
187,23.128994,192.168.0.23,6687,10.0.0.176,TCP,88,258,Info_488,2025-05-06 18:15:10
188,24.650152,192.168.0.37,6732,10.0.0.197,TCP,108,259,Info_210,2025-05-06 18:15:11
189,22.662802,192.168.0.17,6682,10.0.0.167,TCP,51,256,Info_938,2025-05-06 18:15:12
190,23.43578,192.168.0.31,6731,10.0.0.176,TCP,63,256,Info_210,2025-05-06 18:15:13
191,19.382664,192.168.0.0,6657,10.0.0.114,TCP,26,247,Info_642,2025-05-06 18:15:14
192,23.632153,192.168.0.60,6844,10.0.0.176,TCP,65,252,Info_596,2025-05-06 18:15:15
193,15.778203,192.168.0.212,6582,10.0.0.68,TCP,168,230,Info_208,2025-05-06 18:15:16
194,28.20422,192.168.0.118,7030,10.0.0.239,TCP,163,255,Info_880,2025-05-06 18:15:17
195,3.881724,192.168.0.68,5940,10.0.0.232,UDP,736,196,Info_866,2025-05-06 18:15:18
196,38.81466,192.168.0.239,7370,10.0.0.136,TCP,367,248,Info_540,2025-05-06 18:15:19
197,25.315826,192.168.0.216,3984,10.0.0.155,ICMP,2565,68,Info_100,2025-05-06 18:15:20
198,52.154274,192.168.0.180,8115,10.0.0.253,ICMP,527,125,Info_140,2025-05-06 18:15:21
199,34.56425,192.168.0.80,3113,10.0.0.151,TCP,3215,6,Info_958,2025-05-06 18:15:22
200,49.251755,192.168.0.196,8079,10.0.0.246,TCP,122,41,Info_156,2025-05-06 18:15:23
201,28.213877,192.168.0.191,3718,10.0.0.172,TCP,2804,46,Info_364,2025-05-06 18:15:24
202,50.344925,192.168.0.187,8128,10.0.0.252,TCP,399,107,Info_348,2025-05-06 18:15:25
203,38.07047,192.168.0.49,2745,10.0.0.176,UDP,3516,26,Info_172,2025-05-06 18:15:26
204,49.34849,192.168.0.9,8368,10.0.0.252,TCP,116,48,Info_496,2025-05-06 18:15:27
205,42.654972,192.168.0.239,2179,10.0.0.194,ICMP,3870,70,Info_150,2025-05-06 18:15:28
206,48.934193,192.168.0.26,8372,10.0.0.236,UDP,61,8,Info_790,2025-05-06 18:15:29
207,39.80945,192.168.0.35,2468,10.0.0.205,UDP,3684,47,Info_646,2025-05-06 18:15:30
208,49.055725,192.168.0.241,8394,10.0.0.219,UDP,168,38,Info_934,2025-05-06 18:15:31
209,40.4134,192.168.0.29,2332,10.0.0.220,ICMP,3722,50,Info_324,2025-05-06 18:15:32
210,49.02847,192.168.0.250,8469,10.0.0.213,UDP,189,40,Info_86,2025-05-06 18:15:33
211,39.64117,192.168.0.56,2431,10.0.0.237,ICMP,3709,47,Info_814,2025-05-06 18:15:34
212,48.89682,192.168.0.0,8519,10.0.0.202,UDP,184,33,Info_666,2025-05-06 18:15:35
213,36.029762,192.168.0.131,2857,10.0.0.1,UDP,3497,21,Info_466,2025-05-06 18:15:36
214,49.43307,192.168.0.2,8618,10.0.0.198,UDP,360,76,Info_738,2025-05-06 18:15:37
215,40.734596,192.168.0.67,2347,10.0.0.12,ICMP,3854,63,Info_274,2025-05-06 18:15:38
216,49.29319,192.168.0.77,8802,10.0.0.212,UDP,176,47,Info_202,2025-05-06 18:15:39
217,45.478733,192.168.0.26,1915,10.0.0.30,ICMP,4140,102,Info_616,2025-05-06 18:15:40
218,48.530556,192.168.0.101,8809,10.0.0.209,ICMP,38,3,Info_782,2025-05-06 18:15:41
219,40.942852,192.168.0.85,2305,10.0.0.40,ICMP,3908,69,Info_660,2025-05-06 18:15:42
220,48.870808,192.168.0.53,8823,10.0.0.174,UDP,224,32,Info_252,2025-05-06 18:15:43
221,37.43532,192.168.0.146,2633,10.0.0.62,ICMP,3690,37,Info_20,2025-05-06 18:15:44
222,50.01299,192.168.0.56,8948,10.0.0.163,UDP,451,71,Info_730,2025-05-06 18:15:45
223,38.85588,192.168.0.135,2495,10.0.0.71,ICMP,3812,51,Info_566,2025-05-06 18:15:46
224,48.90674,192.168.0.102,9061,10.0.0.172,ICMP,284,47,Info_546,2025-05-06 18:15:47
225,37.90795,192.168.0.169,2645,10.0.0.85,ICMP,3786,47,Info_216,2025-05-06 18:15:48
226,49.246258,192.168.0.114,9186,10.0.0.148,ICMP,393,52,Info_406,2025-05-06 18:15:49
227,40.54412,192.168.0.136,2347,10.0.0.94,ICMP,3964,67,Info_972,2025-05-06 18:15:50
228,47.932537,192.168.0.159,9384,10.0.0.122,ICMP,421,47,Info_62,2025-05-06 18:15:51
229,44.1917,192.168.0.105,2041,10.0.0.105,TCP,4155,89,Info_536,2025-05-06 18:15:52
230,46.02998,192.168.0.188,9411,10.0.0.128,TCP,222,21,Info_192,2025-05-06 18:15:53
231,39.388042,192.168.0.180,2510,10.0.0.118,ICMP,3925,57,Info_160,2025-05-06 18:15:54
232,46.41265,192.168.0.141,9384,10.0.0.104,ICMP,421,47,Info_528,2025-05-06 18:15:55
233,33.964592,192.168.0.9,3013,10.0.0.143,ICMP,3594,12,Info_872,2025-05-06 18:15:56
234,44.58367,192.168.0.111,9481,10.0.0.61,ICMP,629,94,Info_688,2025-05-06 18:15:57
235,36.139732,192.168.0.247,2856,10.0.0.147,ICMP,3739,27,Info_460,2025-05-06 18:15:58
236,42.408794,192.168.0.153,9590,10.0.0.39,TCP,566,81,Info_488,2025-05-06 18:15:59
237,35.42207,192.168.0.27,3044,10.0.0.157,ICMP,3703,20,Info_894,2025-05-06 18:16:00
238,40.201157,192.168.0.162,9510,10.0.0.63,TCP,479,108,Info_700,2025-05-06 18:16:01
239,38.5714,192.168.0.236,2727,10.0.0.156,ICMP,3899,42,Info_104,2025-05-06 18:16:02
240,39.387913,192.168.0.168,9554,10.0.0.54,TCP,405,93,Info_340,2025-05-06 18:16:03
241,40.352146,192.168.0.207,2515,10.0.0.158,ICMP,4005,53,Info_786,2025-05-06 18:16:04
242,38.579517,192.168.0.173,9591,10.0.0.49,TCP,323,79,Info_878,2025-05-06 18:16:05
243,34.86981,192.168.0.49,3112,10.0.0.183,ICMP,3682,9,Info_628,2025-05-06 18:16:06
244,36.85855,192.168.0.132,9372,10.0.0.93,ICMP,260,127,Info_34,2025-05-06 18:16:07
245,32.705395,192.168.0.93,3362,10.0.0.194,ICMP,3554,7,Info_408,2025-05-06 18:16:08
246,35.303635,192.168.0.124,9260,10.0.0.117,ICMP,177,149,Info_854,2025-05-06 18:16:09
247,37.2662,192.168.0.42,3009,10.0.0.191,ICMP,3827,23,Info_148,2025-05-06 18:16:10
248,34.308083,192.168.0.184,9445,10.0.0.101,TCP,63,115,Info_852,2025-05-06 18:16:11
249,35.622986,192.168.0.91,3255,10.0.0.209,ICMP,3729,11,Info_398,2025-05-06 18:16:12
250,32.985516,192.168.0.187,9385,10.0.0.122,TCP,20,129,Info_344,2025-05-06 18:16:13
251,31.835371,192.168.0.158,3641,10.0.0.232,ICMP,3543,14,Info_778,2025-05-06 18:16:14
252,31.308,192.168.0.148,9194,10.0.0.146,TCP,66,163,Info_16,2025-05-06 18:16:15
253,31.442732,192.168.0.172,3695,10.0.0.244,ICMP,3536,19,Info_114,2025-05-06 18:16:16
254,30.747467,192.168.0.159,9226,10.0.0.147,TCP,108,156,Info_152,2025-05-06 18:16:17
255,22.849743,192.168.0.70,4422,10.0.0.57,UDP,3161,64,Info_900,2025-05-06 18:16:18
256,26.538498,192.168.0.101,8801,10.0.0.190,ICMP,406,186,Info_598,2025-05-06 18:16:19
257,13.369064,192.168.0.233,5191,10.0.0.124,TCP,2724,100,Info_210,2025-05-06 18:16:20
258,19.103403,192.168.0.6,8074,10.0.0.233,UDP,834,198,Info_390,2025-05-06 18:16:21
259,14.843969,192.168.0.2,5135,10.0.0.138,UDP,2857,89,Info_736,2025-05-06 18:16:22
260,16.58283,192.168.0.15,7918,10.0.0.1,UDP,1087,190,Info_730,2025-05-06 18:16:23
261,18.256418,192.168.0.207,4907,10.0.0.144,UDP,3071,73,Info_724,2025-05-06 18:16:24
262,19.222363,192.168.0.75,8230,10.0.0.10,ICMP,1027,191,Info_386,2025-05-06 18:16:25
